rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
256,Will SolomonMEM,2001-2002,PG,62,14.1,5.2,1.8,5.3,34.1,0.7,2.6,28.4,0.8,1.2,67.1,1.1,1.5,0.6,0.1,1,0,0,0
257,Charlie WardNY,2001-2002,PG,63,16.8,5.2,1.8,4.8,37.3,0.8,2.6,32.3,0.7,0.9,81,2,3.2,1.1,0.2,1.2,1,0,0
258,Mengke BateerDEN,2001-2002,C,27,15.1,5.1,2,4.9,40.2,0.1,0.4,33.3,1.1,1.4,78.4,3.6,0.8,0.4,0.2,1.2,0,0,0
259,Brendan HaywoodWSH,2001-2002,C,62,20.4,5.1,1.8,3.6,49.3,0,0,0,1.6,2.6,60.6,5.2,0.5,0.3,1.5,0.8,2,0,0
260,Damon JonesDET,2001-2002,PG,67,16.2,5.1,1.7,4.2,40.1,1,2.8,37.1,0.6,0.9,72.9,1.5,2.1,0.3,0,0.9,0,0,0
261,Eddie GillMEM,2001-2002,PG,23,16.7,5,1.7,4,42.4,0.3,1,31.8,1.3,1.7,79.5,1.2,2.1,0.5,0.1,1.5,0,0,0
262,John WallacePHX,2001-2002,SF,46,10.7,5,2,4.7,43.5,0.1,0.3,38.5,0.9,1,87,1.8,0.6,0.2,0.2,0.6,0,0,0
263,Jake VoskuhlPHX,2001-2002,C,59,15.3,5,1.8,3.3,55.4,0,0,0,1.4,1.8,75.2,4.2,0.3,0.2,0.4,0.8,0,0,0
264,Shandon AndersonNY,2001-2002,SF,82,19.5,5,1.8,4.5,39.9,0.5,1.7,27.7,0.9,1.3,69.2,3,0.9,0.6,0.2,1.2,0,0,0
265,Ratko VardaDET,2001-2002,C,1,6,5,2,3,66.7,0,0,0,1,1,100,1,0,0,0,1,0,0,0
266,Scott WilliamsDEN,2001-2002,C,41,18,4.9,2.1,5.3,39.6,0,0,0,0.7,1,73.2,5.1,0.3,0.4,0.8,0.9,2,0,0
267,Ryan BowenDEN,2001-2002,SF,75,22.5,4.9,2,4.1,47.9,0,0.2,8.3,0.9,1.2,75,4,0.7,1,0.5,0.5,2,0,0
268,DeShawn StevensonUTAH,2001-2002,SG,67,16.9,4.9,2.1,5.5,38.5,0,0.4,8,0.6,0.8,69.8,2,1.7,0.4,0.4,1,0,0,0
269,Hanno MottolaATL,2001-2002,C,82,16.7,4.8,2.1,4.7,44,0,0.2,7.7,0.7,0.9,75,3.3,0.6,0.2,0.2,0.9,1,0,0
270,Adonal FoyleGS,2001-2002,C,79,18.8,4.8,2.2,4.9,44.4,0,0,0,0.5,1.2,39.8,4.9,0.5,0.5,2.1,1,3,0,0
271,Marc JacksonMIN/GS,2001-2002,PF,39,12.7,4.8,1.5,4.2,36.6,0,0,0,1.7,2.1,82.5,3.3,0.4,0.3,0.2,0.8,0,0,0
272,Trajan LangdonCLE,2001-2002,SG,44,10.8,4.8,1.6,4,39.8,0.6,1.7,36.5,1,1,91.3,1.3,1.4,0.3,0.1,0.9,0,0,0
273,Lawrence FunderburkeSAC,2001-2002,PF,56,12.9,4.7,2.1,4.4,46.9,0,0.1,0,0.6,1,60.7,3.5,0.6,0.2,0.3,0.6,1,0,0
274,Slava MedvedenkoLAL,2001-2002,PF,71,10.3,4.7,2,4.3,47.7,0,0.1,0,0.6,0.9,66.1,2.2,0.6,0.4,0.2,0.6,0,0,0
275,Stacey AugmonCHA,2001-2002,SF,77,17.1,4.6,1.8,4.3,42.7,0,0,0,1,1.3,76.2,2.9,1.3,0.7,0.2,0.7,0,0,0
276,Michael DoleacCLE,2001-2002,C,42,16.8,4.6,1.9,4.5,41.7,0,0,0,0.9,1.1,82.6,4,0.6,0.4,0.3,0.9,3,0,0
277,Dan MajerlePHX,2001-2002,G,65,18.2,4.6,1.5,4.4,34.3,1.2,3.6,33.6,0.4,0.6,59,2.7,1.4,0.7,0.2,0.5,0,0,0
278,Vitaly PotapenkoBOS,2001-2002,C,79,17,4.6,1.7,3.8,45.5,0,0,0,1.1,1.5,74.2,4.4,0.4,0.5,0.2,0.8,5,0,0
279,Danny FerrySA,2001-2002,F,50,16,4.6,1.5,3.5,42.9,0.9,2,43.4,0.7,0.7,94.4,1.8,1,0.3,0.2,0.4,0,0,0
280,Sean MarksMIA,2001-2002,PF,21,15.2,4.6,1.8,4.2,43.2,0,0,0,1,1.6,58.8,3.6,0.4,0.2,0.5,0.9,1,0,0
281,Jason CollinsNJ,2001-2002,C,77,18.3,4.5,1.5,3.6,42.1,0,0,50,1.5,2.1,70.1,3.9,1.1,0.4,0.6,0.9,3,0,0
282,Bo OutlawORL/PHX,2001-2002,PF,83,23.2,4.5,2,3.6,55.5,0,0,50,0.5,1.2,42.2,4.4,1.5,0.8,1.1,1.2,0,0,0
283,Kwame BrownWSH,2001-2002,C,57,14.3,4.5,1.6,4.3,38.7,0,0,0,1.2,1.7,70.7,3.5,0.8,0.3,0.5,0.8,2,0,0
284,Art LongSEA,2001-2002,F,63,15.7,4.5,1.9,3.9,49.2,0,0,0,0.7,1.3,52.9,4,0.7,0.3,0.4,1,3,0,0
285,Mark StricklandATL,2001-2002,F,46,14.2,4.5,2,4.4,44.6,0,0.1,25,0.5,1,56.8,2.8,0.4,0.4,0.4,0.6,2,0,0
286,Shammond WilliamsSEA,2001-2002,PG,50,12.1,4.4,1.6,3.9,42,0.6,1.5,37.3,0.6,0.8,79.5,1.3,1.7,0.4,0,0.7,0,0,0
287,John StarksUTAH,2001-2002,G,66,14.1,4.4,1.7,4.7,36.8,0.4,1.4,30.5,0.5,0.6,80.5,1,1.1,0.5,0,0.8,0,0,0
288,Howard EisleyNY,2001-2002,PG,39,15.6,4.4,1.5,4.5,33.7,0.4,1.5,24.1,1,1.3,79.6,1.3,2.6,0.6,0.1,1.4,0,0,0
289,Fred HoibergCHI,2001-2002,SG,79,17.8,4.4,1.5,3.7,41.6,0.3,1.2,26.1,1,1.2,84,2.7,1.7,0.8,0.1,0.4,0,0,0
290,Malik AllenMIA,2001-2002,PF,12,13.4,4.3,1.8,4.3,43.1,0,0.1,0,0.7,0.8,80,3.2,0.4,0.3,0.7,0.2,1,0,0
290,Jaren JacksonORL,2001-2002,G,9,16,4.3,1.7,4.1,40.5,0.8,2.2,35,0.2,0.4,50,1.9,0.9,0.6,0,0.9,0,0,0
292,Darvin HamMIL,2001-2002,SF,70,17.3,4.3,1.7,3,56.9,0,0.1,14.3,0.9,1.8,50.4,2.9,1,0.4,0.5,1.2,0,0,0
293,Etan ThomasWSH,2001-2002,C,47,13.1,4.3,1.7,3.2,53.6,0,0,0,0.9,1.6,55.4,3.9,0.1,0.4,0.7,0.6,2,0,0
294,Jason CaffeyMIL,2001-2002,F,23,12.3,4.3,1.6,3.1,50,0,0,0,1.2,1.9,62.8,2.2,0.5,0.2,0.2,0.8,0,0,0
294,Anthony CarterMIA,2001-2002,PG,46,22.8,4.3,1.9,5.7,34.2,0,0.4,5.3,0.4,0.8,52.8,2.5,4.7,1.1,0.1,1.6,2,0,0
296,Vladimir StepaniaMIA,2001-2002,C,67,13.2,4.3,1.7,3.7,47,0,0,50,0.7,1.6,48.1,4,0.2,0.4,0.7,0.8,2,0,0
297,Jason CollierHOU,2001-2002,C,25,14.6,4.2,1.6,3.8,43.2,0,0,0,1,1.3,75,3.3,0.4,0.2,0.2,0.5,0,0,0
298,Johnny NewmanDAL,2001-2002,F,47,15.4,4.2,1.4,3.1,45.3,0.5,1.2,38.6,0.9,1.2,72.4,1,0.3,0.6,0.1,0.4,0,0,0
299,Bryant StithCLE,2001-2002,G,50,13.3,4.2,1.4,3.8,37.2,0.5,1.4,35.3,0.9,1,84.6,1.7,0.8,0.6,0.1,0.6,0,0,0
300,Keyon DoolingLAC,2001-2002,PG,14,11.1,4.1,1.6,4.1,38.6,0.3,1,28.6,0.7,0.9,83.3,0.2,0.9,0.3,0.2,0.7,0,0,0
301,Steve KerrPOR,2001-2002,G,65,11.9,4.1,1.6,3.3,47,0.4,1,39.4,0.6,0.6,97.5,0.9,1,0.2,0,0.4,0,0,0
302,Chris ChildsTOR,2001-2002,G,69,22.8,4.1,1.4,4.3,32.8,0.5,1.7,27.5,0.8,1,81.7,2.2,5.1,0.8,0.1,1.8,0,0,0
303,Earl BoykinsLAC,2001-2002,PG,68,11.2,4.1,1.6,4,40,0.2,0.6,31,0.7,0.9,77,0.8,2.1,0.3,0,0.6,0,0,0
304,Mitch RichmondLAL,2001-2002,G,64,11.1,4.1,1.6,3.9,40.5,0.3,1,29,0.7,0.7,95.5,1.5,0.9,0.3,0.1,0.6,0,0,0
305,Shawn BradleyDAL,2001-2002,C,53,14.3,4.1,1.5,3.1,47.9,0,0,0,1.1,1.2,92.2,3.3,0.4,0.5,1.2,0.5,0,0,0
306,Lavor PostellNY,2001-2002,G,23,7.8,4,1.2,3.7,33.3,0.3,1.1,23.1,1.3,1.8,75.6,0.7,0.2,0.3,0,0.5,0,0,0
307,Danny ManningDAL,2001-2002,F,41,13.5,4,1.7,3.6,47.7,0,0.2,14.3,0.5,0.8,66.7,2.6,0.7,0.5,0.5,0.6,0,0,0
308,Michael CurryDET,2001-2002,SF,82,23.3,4,1.5,3.4,45.3,0.1,0.3,26.9,0.9,1.1,79.1,2,1.5,0.6,0.1,0.7,0,0,0
309,Nick AndersonMEM,2001-2002,F,15,14.6,4,1.4,5.1,27.6,0.9,3.2,27.1,0.3,0.6,55.6,2.2,0.9,0.4,0.4,0.9,0,0,0
309,Quincy LewisUTAH,2001-2002,SG,36,13.6,4,1.8,4,44.8,0.1,0.5,16.7,0.4,0.6,65,1.2,1,0.6,0.3,0.9,0,0,0
309,Mamadou N'diayeTOR,2001-2002,C,5,9.2,4,1.2,2,60,0,0,0,1.6,2,80,2.2,0,0,0.4,0.2,0,0,0
312,Shawnelle ScottDEN,2001-2002,C,21,12,3.9,1.8,3.6,49.3,0,0,0,0.4,1,40,4.9,0.4,0.1,0.3,0.7,0,0,0
313,Robert PackMIN,2001-2002,PG,16,15.8,3.9,1.6,4.3,36.8,0.1,0.3,25,0.7,0.9,73.3,1.4,3.1,0.8,0,1.3,0,0,0
314,Stephen JacksonSA,2001-2002,SF,23,9.9,3.9,1.5,4,37.4,0.4,1.6,25,0.5,0.7,70.6,1.1,0.5,0.7,0.1,1,0,0,0
315,Antonis FotsisMEM,2001-2002,F,28,11.4,3.9,1.5,3.7,40.4,0.3,0.8,30.4,0.6,0.7,85,2.2,0.4,0.3,0.4,0.8,0,0,0
316,George LynchCHA,2001-2002,SF,45,19.8,3.8,1.6,4.4,36.9,0,0.1,16.7,0.6,0.9,62.5,4.1,1.2,0.9,0.3,0.9,0,0,0
317,Charles OakleyCHI,2001-2002,PF,57,24.3,3.8,1.7,4.6,36.9,0,0.1,16.7,0.4,0.5,75,6,2,0.9,0.2,1.5,1,0,0
318,Walter McCartyBOS,2001-2002,PF,56,12.8,3.8,1.4,3.2,44.4,0.7,1.8,39.4,0.2,0.3,68.4,2.3,0.7,0.3,0.1,0.4,1,0,0
319,Joseph CrispinLAL/PHX,2001-2002,G,21,7.4,3.8,1.2,3.2,38.2,0.7,1.9,38.5,0.6,0.6,92.3,0.5,1.2,0.2,0,0.5,0,0,0
320,Terence MorrisHOU,2001-2002,F,68,16.3,3.8,1.6,4.3,38.4,0.2,1.1,19.2,0.3,0.4,64.3,3.1,0.9,0.3,0.4,0.7,2,0,0
321,Robert TraylorCHA,2001-2002,PF,61,11.1,3.7,1.4,3.3,42.6,0,0,100,0.9,1.4,63.1,3.1,0.6,0.4,0.6,0.7,1,0,0
322,Bobby SimmonsWSH,2001-2002,SF,30,11.4,3.7,1.4,3.2,45.3,0.1,0.5,28.6,0.7,1,73.3,1.7,0.6,0.4,0.2,0.5,0,0,0
323,Dalibor BagaricCHI,2001-2002,C,50,12.8,3.7,1.4,3.6,40.4,0,0,0,0.8,1.4,58.6,3.2,0.5,0.3,0.5,0.9,0,0,0
324,Isaac AustinMEM,2001-2002,C,21,14.6,3.6,1.7,4.4,39.1,0,0.1,0,0.2,0.2,100,3.4,0.6,0.4,0.2,0.5,1,0,0
325,Earl WatsonSEA,2001-2002,PG,64,15.1,3.6,1.5,3.3,45.3,0.3,0.7,36.4,0.4,0.6,63.9,1.3,2,0.9,0.1,0.8,0,0,0
326,Corie BlountPHI,2001-2002,PF,72,19.8,3.6,1.6,3.5,45.8,0,0,0,0.4,0.6,64.4,5.1,0.6,0.7,0.4,0.7,2,0,0
327,Steven HunterORL,2001-2002,C,53,9.7,3.6,1.3,2.8,45.6,0,0,0,1,1.8,58.5,1.8,0.1,0.1,0.8,0.3,0,0,0
328,Rafer AlstonMIL,2001-2002,PG,50,12,3.5,1.3,3.8,34.6,0.5,1.4,38,0.4,0.6,62.1,1.4,2.9,0.6,0,0.8,1,0,0
329,Rodney WhiteDET,2001-2002,SF,16,8.1,3.5,1.3,3.8,35,0.1,0.6,22.2,0.8,0.9,85.7,1.1,0.8,0.6,0.1,0.9,0,0,0
330,Brian SkinnerCLE,2001-2002,PF,65,17,3.4,1.4,2.5,54.3,0,0,0,0.7,1.2,60.8,4.3,0.3,0.4,0.9,0.6,2,0,0
331,Bryce DrewCHA,2001-2002,PG,61,12.7,3.4,1.3,3,42.9,0.5,1.2,42.5,0.4,0.5,79.3,1.2,1.7,0.5,0,0.5,0,0,0
332,Raja BellPHI,2001-2002,SG,74,12,3.4,1.4,3.2,42.9,0.2,0.6,27.3,0.5,0.6,75,1.5,1,0.3,0.1,0.6,0,0,0
333,Mookie BlaylockGS,2001-2002,G,35,17.1,3.4,1.4,4.2,34.2,0.4,1.2,35.7,0.1,0.2,50,1.5,3.3,0.7,0.1,1.1,0,0,0
334,Matt BullardCHA,2001-2002,F,31,11.3,3.4,1.3,3.7,33.9,0.5,1.8,28.1,0.4,0.4,91.7,1.5,0.5,0.1,0.1,0.4,0,0,0
335,Tremaine FowlkesLAC,2001-2002,PF,22,15.6,3.4,1.1,2.9,39.1,0,0,0,1.1,1.4,77.4,2.9,0.8,0.5,0,0.6,0,0,0
336,Milt PalacioBOS/PHX,2001-2002,PG,69,11.4,3.3,1.2,3.1,38.3,0.2,0.6,31.7,0.8,1.1,73,1.1,1.2,0.4,0.1,0.6,0,0,0
337,Ira BowmanPHI,2001-2002,G,3,9.7,3.3,1.7,2.3,71.4,0,0.3,0,0,0,0,0.3,0.3,0.7,0,0,0,0,0
337,Sam MackMIA,2001-2002,G,12,13.3,3.3,1.2,4.1,28.6,0.6,2.3,25,0.4,0.6,71.4,1.2,0.3,0.4,0.1,0.6,0,0,0
339,Greg OstertagUTAH,2001-2002,C,74,15,3.3,1.2,2.7,45.3,0,0,0,0.9,1.8,48.5,4.2,0.7,0.2,1.5,0.7,2,0,0
340,Vonteego CummingsPHI,2001-2002,PG,58,8.6,3.3,1.3,3.2,41.7,0.2,0.8,26.1,0.4,0.6,75,0.9,1,0.3,0.1,0.6,0,0,0
341,Sam MitchellMIN,2001-2002,F,74,9.8,3.3,1.3,3.1,43.2,0.1,0.5,28.6,0.5,0.7,77.6,1.1,0.6,0.2,0.1,0.4,0,0,0
342,Don ReidORL,2001-2002,F,68,10.5,3.3,1.3,2.8,47.4,0,0,0,0.6,1,64.7,2.6,0.4,0.3,0.6,0.8,0,0,0
343,John AmaechiUTAH,2001-2002,PF,54,10.9,3.2,1,3.1,32.5,0,0,0,1.2,1.9,63.8,2,0.5,0.1,0.2,1,0,0,0
344,Gerald WallaceSAC,2001-2002,SF,54,8,3.2,1.4,3.2,42.9,0,0.1,0,0.4,0.9,50,1.6,0.5,0.4,0.1,0.4,0,0,0
345,Jabari SmithSAC/PHI,2001-2002,C,23,7.9,3.2,1.1,2.7,41.3,0,0.1,0,0.9,1.4,65.6,1.2,0.5,0.3,0.3,0.2,0,0,0
346,Bimbo ColesCLE,2001-2002,PG,47,14.7,3.2,1.2,3.1,38.4,0.1,0.4,20,0.7,0.8,89.2,1.2,2.3,0.3,0.1,0.7,0,0,0
347,Derrick DialNJ/TOR,2001-2002,SG,32,9.3,3.2,1.3,3.8,34.2,0,0.3,9.1,0.6,0.8,75,1.8,1.1,0.3,0.1,0.5,0,0,0
348,Randy LivingstonSEA,2001-2002,PG,13,13.5,3.2,1.2,4.2,27.8,0.1,0.6,12.5,0.8,0.8,90.9,1.9,2,0.7,0.2,0.2,0,0,0
349,Dan LanghiHOU,2001-2002,PF,34,12.8,3.1,1.4,3.7,39.2,0,0.1,25,0.2,0.3,72.7,2,0.4,0.2,0.1,0.3,0,0,0
350,Cal BowdlerATL,2001-2002,F,52,11.3,3.1,1.2,3.3,35.1,0,0.1,20,0.8,0.9,83,2.1,0.2,0.3,0.3,0.2,0,0,0
351,Alton FordPHX,2001-2002,SF,53,8.5,3.1,1.2,2.2,51.7,0,0,0,0.8,1.1,73.7,2,0.1,0.1,0.1,0.6,0,0,0
352,Tierre BrownHOU,2001-2002,PG,40,10.1,3.1,1.2,2.9,42.6,0.1,0.3,33.3,0.5,0.7,75,1.1,1.8,0.5,0.1,1,0,0,0
353,Erick BarkleyPOR,2001-2002,G,19,12,3.1,1.3,3.6,35.3,0.1,0.4,14.3,0.5,0.5,90,0.9,1.8,0.9,0.1,0.6,0,0,0
354,Cedric HendersonGS,2001-2002,F,12,5.8,3,1.3,2.6,48.4,0.2,0.3,50,0.3,0.6,57.1,0.3,0.3,0.5,0.2,0.7,0,0,0
354,Sean RooksLAC,2001-2002,C,61,11.9,3,1.3,3.2,41.8,0,0,0,0.3,0.5,72.4,2,0.4,0.2,0.3,0.3,0,0,0
354,Carlos ArroyoTOR/DEN,2001-2002,PG,37,10,3,1.3,3,44.1,0,0.1,0,0.4,0.5,72.2,1.1,1.9,0.3,0,0.6,0,0,0
354,Chris AndersenDEN,2001-2002,PF,24,10.9,3,1,3.1,33.8,0,0.2,0,0.9,1.2,78.6,3.2,0.3,0.3,1.2,0.5,0,0,0
358,Brian ShawLAL,2001-2002,G,58,10.9,2.9,1.1,3,35.3,0.5,1.5,33,0.3,0.4,69.2,1.9,1.5,0.4,0.1,0.6,0,0,0
359,Derrick McKeyPHI,2001-2002,F,41,19.1,2.9,1.3,3,42.6,0.1,0.3,41.7,0.2,0.3,71.4,3.1,1.1,1,0.1,0.5,0,0,0
360,Mark MadsenLAL,2001-2002,PF,59,11,2.8,1.1,2.5,45.2,0,0,0,0.6,0.9,64.8,2.7,0.7,0.3,0.2,0.4,0,0,0
361,Mike JamesMIA,2001-2002,PG,15,7.9,2.8,1,2.9,34.9,0.5,1.4,38.1,0.3,0.5,57.1,0.9,1.3,0.4,0.1,0.9,0,0,0
362,Zach RandolphPOR,2001-2002,F,41,5.8,2.8,1.2,2.6,44.9,0,0,0,0.4,0.7,66.7,1.7,0.3,0.2,0.1,0.4,0,0,0
363,Anthony JohnsonNJ,2001-2002,PG,34,10.8,2.8,1.1,2.6,41.1,0.1,0.4,33.3,0.5,0.7,64,0.9,1.4,0.9,0,0.6,0,0,0
364,Norman RichardsonIND/CHI,2001-2002,G,11,6.1,2.7,0.9,2.4,38.5,0.4,0.7,50,0.5,0.8,66.7,0.7,0.2,0,0,0.3,0,0,0
365,Carlos RogersIND,2001-2002,F,22,7.6,2.7,1.1,2,55.8,0,0.3,16.7,0.5,0.9,52.6,1.7,0.1,0.2,0.3,0.2,0,0,0
366,Joel PrzybillaMIL,2001-2002,C,71,15.9,2.7,1.1,2,53.5,0,0,0,0.5,1.3,42.2,4,0.3,0.3,1.7,0.6,1,0,0
367,Daniel SantiagoPHX,2001-2002,C,3,8,2.7,1.3,2.7,50,0,0,0,0,0,0,2.3,0.7,0,0.3,0.7,0,0,0
367,Victor AlexanderDET,2001-2002,F,15,6.5,2.7,1.2,3.4,35.3,0,0.1,0,0.3,0.5,50,1.9,0.4,0,0.1,0.3,0,0,0
369,Andrew DeClercqORL,2001-2002,C,61,10.4,2.7,1.1,2.4,45,0,0,0,0.5,0.8,56,2.7,0.4,0.4,0.4,0.6,0,0,0
370,Mitchell ButlerPOR,2001-2002,SG,11,8.2,2.6,0.9,2.1,43.5,0.1,0.3,33.3,0.7,1.1,66.7,1.3,0.5,0,0.1,0.5,0,0,0
371,Mikki MooreDET,2001-2002,C,30,7.2,2.6,1,2,47.5,0,0.1,50,0.7,0.9,76.9,1.8,0.4,0.2,0.3,0.5,0,0,0
372,Reggie SlaterATL/NJ,2001-2002,F,8,5.9,2.6,0.9,1.9,46.7,0,0,0,0.9,1.3,70,1.1,0.1,0.1,0.1,0.1,0,0,0
373,Jason HartSA,2001-2002,PG,10,9.2,2.6,1,1.9,52.6,0,0.2,0,0.6,0.6,100,1.3,1.2,0.7,0.1,0.8,0,0,0
374,Ervin JohnsonMIL,2001-2002,C,81,20.5,2.6,1.1,2.4,46.1,0,0,0,0.4,0.8,45.5,5.8,0.3,0.5,1,0.6,0,0,0
375,William AveryMIN,2001-2002,G,28,9.2,2.5,0.9,3.2,28.9,0.2,1.3,17.1,0.5,0.7,68.4,0.9,1.3,0.3,0,0.7,0,0,0
376,Felipe LopezMIN,2001-2002,G,67,8.7,2.5,0.9,2.3,37.8,0.2,0.5,42.4,0.6,0.8,67.3,1.2,0.6,0.3,0,0.5,0,0,0
377,Jermaine JacksonTOR,2001-2002,PG,24,11.7,2.4,0.8,1.8,47.6,0,0.1,50,0.7,1,66.7,1.1,2.4,0.4,0,0.6,1,0,0
378,Eric MontrossTOR,2001-2002,C,49,13.4,2.4,1.1,2.7,40.2,0,0,0,0.2,0.6,32.3,2.9,0.3,0.2,0.5,0.5,1,0,0
379,Tang HamiltonMIA,2001-2002,F,9,10.9,2.2,1.1,2.1,52.6,0,0.1,0,0,0.1,0,2,0.6,0.4,0,0.2,0,0,0
380,Leon SmithATL,2001-2002,PF,14,7.1,2.2,0.7,1.9,38.5,0,0,0,0.8,1.2,64.7,2.2,0.2,0.4,0.1,0.2,0,0,0
381,Mateen CleavesSAC,2001-2002,PG,32,4.8,2.2,0.9,2.1,44.1,0.1,0.3,25,0.3,0.3,88.9,0.3,0.8,0.2,0,0.8,0,0,0
382,Kedrick BrownBOS,2001-2002,SG,29,8.4,2.2,0.8,2.4,32.9,0.2,0.9,18.5,0.4,0.7,60,1.7,0.5,0.6,0.2,0.2,0,0,0
383,Doug OvertonLAC,2001-2002,PG,18,7.2,2.2,0.8,2.4,31.8,0.4,1.5,25.9,0.2,0.4,57.1,0.7,0.7,0.2,0.1,0.7,0,0,0
384,Harold JamisonLAC,2001-2002,F,25,7,2.2,0.9,1.7,51.2,0,0,0,0.4,0.6,66.7,1.6,0.2,0.2,0,0.2,1,0,0
385,Brian ScalabrineNJ,2001-2002,PF,28,10.4,2.1,0.8,2.4,34.3,0.1,0.4,30,0.4,0.5,73.3,1.8,0.8,0.3,0.1,0.9,0,0,0
386,Mark BlountBOS,2001-2002,C,44,9.4,2.1,0.7,1.7,42.1,0,0,0,0.7,0.8,81.1,1.9,0.2,0.4,0.4,0.5,0,0,0
387,Brian CardinalDET,2001-2002,PF,8,5.4,2.1,0.8,1.6,46.2,0.4,0.9,42.9,0.3,0.3,100,0.8,0.3,0.1,0,0,0,0,0
388,Rick BrunsonPOR,2001-2002,PG,59,8.8,2.1,0.8,1.9,39.8,0.1,0.2,54.5,0.5,0.7,70.7,1.2,1.9,0.4,0,0.8,0,0,0
389,Maurice EvansMIN,2001-2002,SG,10,4.5,2.1,0.9,1.9,47.4,0,0.3,0,0.3,0.4,75,0.4,0.4,0,0,0.2,0,0,0
389,Dean OliverGS,2001-2002,G,20,7,2.1,0.9,2.3,37,0.1,0.7,15.4,0.3,0.5,66.7,0.4,1.1,0.2,0,0.6,0,0,0
391,Evan EschmeyerDAL,2001-2002,C,31,9.6,2,0.7,1.6,42,0,0,0,0.6,1.1,60.6,3.2,0.3,0.3,0.3,0.5,0,0,0
391,Travis KnightNY,2001-2002,C,49,8.8,2,0.8,2.3,36.3,0,0,0,0.3,0.4,76.2,2.1,0.2,0.2,0.2,0.6,0,0,0
391,Michael StewartTOR,2001-2002,PF,11,8.5,2,0.7,2.1,34.8,0,0,0,0.5,1,54.5,2.3,0.3,0.4,0.3,0.4,0,0,0
394,Primoz BrezecIND,2001-2002,C,22,7.3,2,0.6,1.3,48.3,0,0,0,0.7,1.1,60,1.3,0.3,0,0.3,0.3,0,0,0
395,Mark PopeMIL,2001-2002,C,45,9.5,1.9,0.8,2,39.6,0.1,0.6,16,0.2,0.5,52.4,1.6,0.4,0.2,0.2,0.3,0,0,0
396,Amal McCaskillSA,2001-2002,C,27,5.7,1.9,0.7,1.8,40.8,0,0,0,0.4,1,46.2,1.3,0.1,0.2,0.4,0.5,0,0,0
397,Mark BryantSA,2001-2002,F,30,6.9,1.9,0.8,1.8,45.5,0,0,0,0.2,0.3,75,1.5,0.3,0.2,0.1,0.2,0,0,0
398,Obinna EkezieLAC,2001-2002,C,29,5.2,1.9,0.4,1.3,33.3,0,0,0,1,1.4,70,1.2,0.1,0.1,0.2,0.3,0,0,0
399,Loren WoodsMIN,2001-2002,C,60,8.6,1.8,0.6,1.6,34.4,0,0,0,0.7,1,73.3,2,0.4,0.3,0.6,0.6,0,0,0
399,Ike FontaineMEM,2001-2002,G,6,12.5,1.8,0.5,2.3,21.4,0.2,0.8,20,0.7,1,66.7,0.8,0.7,0,0,0.7,0,0,0
401,Brandon ArmstrongNJ,2001-2002,SG,35,5.6,1.8,0.8,2.4,31.8,0.1,0.5,29.4,0.1,0.3,50,0.5,0.2,0.2,0,0.2,0,0,0
402,Antonio HarveySEA,2001-2002,F,5,9.4,1.8,0.8,2.4,33.3,0,0,0,0.2,0.4,50,1.8,1,0.2,0.6,0.6,0,0,0
403,Kirk HastonCHA,2001-2002,F,15,5.1,1.7,0.7,2.6,28.2,0,0.2,0,0.3,0.5,50,1.3,0.3,0,0.1,0.2,0,0,0
404,Jud BuechlerORL/PHX,2001-2002,G,66,10.4,1.7,0.7,1.8,37.3,0.3,0.9,35,0,0.1,50,1.8,0.5,0.3,0.1,0.2,0,0,0
405,Mike PenberthyLAL,2001-2002,G,3,4,1.7,0.3,0.7,50,0,0,0,1,1.3,75,0.7,0.7,0.7,0,0,0,0,0
406,Brent PriceSAC,2001-2002,G,20,4.5,1.6,0.5,1.4,33.3,0.2,0.8,26.7,0.5,0.7,69.2,0.4,0.5,0.2,0.1,0.5,0,0,0
407,Olumide OyedejiSEA,2001-2002,C,36,6.1,1.5,0.6,1.1,53.7,0,0,0,0.3,0.5,61.1,2.2,0.1,0.1,0.1,0.4,0,0,0
408,Donny MarshallNJ,2001-2002,F,20,5.9,1.5,0.4,1.5,27.6,0.1,0.2,50,0.6,0.9,66.7,1.1,0.3,0.2,0,0.1,0,0,0
408,Cherokee ParksSA,2001-2002,PF,42,5.6,1.5,0.7,2,36.1,0,0,0,0.1,0.2,37.5,1.4,0.2,0.2,0.2,0.3,0,0,0
408,Larry RobinsonNY,2001-2002,G,2,5,1.5,0.5,2,25,0.5,1,50,0,0,0,1,0,0,0,0,0,0,0
408,Samuel DalembertPHI,2001-2002,C,34,5.2,1.5,0.6,1.5,44,0,0,0,0.2,0.5,38.9,2,0.1,0.2,0.4,0.4,0,0,0
408,Jeff TrepagnierCLE,2001-2002,SG,12,6.4,1.5,0.6,1.9,30.4,0,0.1,0,0.3,0.6,57.1,1,1,0.7,0.3,0.9,0,0,0
413,Bruno SundovIND,2001-2002,C,22,4,1.5,0.7,1.8,40,0,0,0,0,0.1,0,1,0.1,0.1,0.1,0.2,0,0,0
414,Jeryl SasserORL,2001-2002,G,7,5.1,1.4,0.4,2,21.4,0,0,0,0.6,0.7,80,1,0.3,0.4,0,0.3,0,0,0
