rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
49,Greg MonroeDET,2012-2013,C,81,33.2,16,6.3,13.1,48.6,0,0,0,3.3,4.8,68.9,9.6,3.5,1.3,0.7,2.9,37,1,19.52
50,Gerald HendersonCHA,2012-2013,SG,68,31.4,15.5,5.6,12.6,44.7,0.5,1.5,33,3.8,4.6,82.4,3.7,2.6,1,0.5,1.6,2,0,16.48
51,Chandler ParsonsHOU,2012-2013,SF,76,36.3,15.5,6,12.4,48.6,2,5.2,38.5,1.5,2,72.9,5.3,3.5,1,0.4,1.9,8,0,15.33
52,Zach RandolphMEM,2012-2013,F,76,34.3,15.4,6.2,13.5,46,0,0.3,8.7,3,3.9,75,11.2,1.4,0.8,0.4,2,45,0,17.92
53,O.J. MayoDAL,2012-2013,SG,82,35.5,15.3,5.6,12.5,44.9,1.7,4.3,40.7,2.3,2.8,82,3.5,4.4,1.1,0.3,2.6,2,0,14
54,Tyreke EvansSAC,2012-2013,G,65,31,15.2,5.6,11.8,47.8,0.7,2,33.8,3.2,4.2,77.5,4.4,3.5,1.4,0.4,2,1,0,18.16
55,Glen DavisORL,2012-2013,PF,34,31.3,15.1,6.3,14.1,44.8,0,0.1,0,2.5,3.4,71.8,7.2,2.1,0.9,0.6,1.9,10,0,15.09
56,Thaddeus YoungPHI,2012-2013,PF,76,34.6,14.8,6.7,12.6,53.1,0,0.1,12.5,1.4,2.5,57.4,7.5,1.6,1.8,0.7,1.2,21,0,18.27
57,Wesley MatthewsPOR,2012-2013,SG,69,34.8,14.8,5.1,11.7,43.6,2.4,6.2,39.8,2.2,2.7,79.7,2.8,2.5,1.3,0.3,1.6,1,0,14.1
58,Goran DragicPHX,2012-2013,PG,77,33.5,14.7,5.2,11.8,44.3,1.1,3.6,31.9,3.2,4.2,74.8,3.1,7.4,1.6,0.3,2.8,19,0,17.52
59,Jameer NelsonORL,2012-2013,G,56,35.3,14.7,5.5,13.9,39.2,2.2,6.3,34.1,1.6,1.8,87.3,3.7,7.4,1.3,0.1,2.8,14,0,14.44
60,Dion WaitersCLE,2012-2013,G,61,28.8,14.7,5.5,13.4,41.2,1,3.3,31,2.6,3.5,74.6,2.4,3,1,0.3,2,0,0,13.77
61,Mike ConleyMEM,2012-2013,PG,80,34.5,14.6,5.2,11.8,44,1.3,3.7,36.1,2.9,3.5,83,2.8,6.1,2.2,0.3,2.4,7,0,18.38
62,Jeff TeagueATL,2012-2013,PG,80,32.9,14.6,5.5,12.2,45.1,1.1,3.1,35.9,2.5,2.8,88.1,2.3,7.2,1.5,0.4,2.9,15,0,16.82
63,Paul MillsapUTAH,2012-2013,PF,78,30.4,14.6,5.5,11.2,49,0.2,0.5,33.3,3.4,4.6,74.2,7.1,2.6,1.3,1,1.8,15,0,19.89
64,Ramon SessionsCHA,2012-2013,G,61,27.1,14.4,4.5,11.1,40.8,0.5,1.8,30.8,4.8,5.7,83.9,2.8,3.8,0.8,0.1,1.7,0,0,17.8
65,Nicolas BatumPOR,2012-2013,PF,73,38.5,14.3,4.8,11.4,42.3,2.3,6.1,37.2,2.4,2.9,84.8,5.6,4.9,1.2,1.1,2.6,7,2,15.76
66,Amar'e StoudemireNY,2012-2013,C,29,23.5,14.2,5.3,9.2,57.7,0,0,0,3.6,4.5,80.8,5,0.4,0.3,0.7,1.7,0,0,22.16
67,George HillIND,2012-2013,PG,76,34.5,14.2,5.1,11.5,44.3,1.7,4.6,36.8,2.3,2.8,81.7,3.7,4.7,1.1,0.3,1.5,3,0,16.59
68,Lou WilliamsATL,2012-2013,SG,39,28.7,14.1,4.8,11.4,42.2,1.8,5,36.7,2.7,3.1,86.8,2.1,3.6,1.1,0.3,1.9,1,0,15.98
69,Gordon HaywardUTAH,2012-2013,SF,72,29.2,14.1,4.7,10.7,43.5,1.4,3.4,41.5,3.4,4.1,82.7,3.1,3,0.8,0.5,1.7,0,0,16.81
70,Anderson VarejaoCLE,2012-2013,C,25,36,14.1,5.5,11.6,47.8,0,0.2,0,3.1,4.1,75.5,14.4,3.4,1.5,0.6,1.8,16,0,21.71
71,JJ RedickMIL/ORL,2012-2013,SG,78,30.5,14.1,4.9,11.3,43.4,2.1,5.8,36.6,2.2,2.4,90,2.2,3.8,0.5,0.1,1.8,0,0,14.74
72,Marc GasolMEM,2012-2013,C,80,35,14.1,5.4,10.9,49.4,0,0.2,7.1,3.4,4,84.8,7.8,4,1,1.7,2,18,0,19.57
73,Kevin MartinOKC,2012-2013,SG,77,27.7,14,4.5,10.1,45,2.1,4.8,42.6,2.8,3.2,89,2.3,1.4,0.9,0.1,1.3,0,0,16.09
74,Raymond FeltonNY,2012-2013,G,68,34,13.9,5.5,13,42.7,1.4,3.8,36,1.5,1.9,78.9,2.9,5.5,1.4,0.2,2.3,3,0,15.22
75,Bradley BealWSH,2012-2013,SG,56,31.2,13.9,5,12.3,41,1.6,4.2,38.6,2.2,2.8,78.6,3.8,2.4,0.9,0.5,1.6,3,0,13.69
76,Isaiah ThomasSAC,2012-2013,G,79,26.9,13.9,4.6,10.5,44,1.5,4.1,35.8,3.2,3.6,88.2,2,4,0.8,0,1.8,2,0,17.58
77,Greivis VasquezNO,2012-2013,PG,78,34.4,13.9,5.6,13,43.3,1.1,3.1,34.2,1.6,2,80.5,4.3,9,0.8,0.1,3.2,25,1,16.34
78,Pau GasolLAL,2012-2013,PF,49,33.8,13.7,5.5,11.8,46.6,0.2,0.6,28.6,2.6,3.6,70.2,8.6,4.1,0.5,1.2,2.1,15,2,16.75
79,Anthony DavisNO,2012-2013,PF,64,28.8,13.5,5.5,10.6,51.6,0,0.1,0,2.6,3.5,75.1,8.2,1,1.2,1.8,1.4,20,0,21.8
80,Vince CarterDAL,2012-2013,G,81,25.8,13.4,4.6,10.6,43.5,2,4.9,40.6,2.2,2.8,81.6,4.1,2.4,0.9,0.5,1.3,1,0,17.87
81,Jeremy LinHOU,2012-2013,G,82,32.2,13.4,4.8,10.9,44.1,1.1,3.1,33.9,2.6,3.4,78.5,3,6.1,1.6,0.4,2.9,9,0,14.94
82,Evan TurnerPHI,2012-2013,G,82,35.3,13.3,5.4,12.8,41.9,0.7,1.9,36.5,1.9,2.5,74,6.3,4.3,0.9,0.2,2.3,14,0,12.16
83,Brandon KnightDET,2012-2013,PG,75,31.5,13.3,4.8,11.7,40.7,1.6,4.4,36.7,2.2,3,73.3,3.3,4,0.8,0.1,2.7,3,0,12.04
84,Serge IbakaOKC,2012-2013,F,80,31.1,13.2,5.6,9.7,57.3,0.3,0.7,35.1,1.8,2.4,74.9,7.7,0.5,0.4,3,1.6,15,0,19.41
85,Ersan IlyasovaMIL,2012-2013,PF,73,27.6,13.2,5.1,11,46.2,1.3,2.9,44.4,1.7,2.2,79.6,7.1,1.6,0.9,0.5,1,18,0,18.37
86,Nate RobinsonCHI,2012-2013,PG,82,25.4,13.1,4.9,11.2,43.3,1.7,4.2,40.5,1.6,2.1,79.9,2.2,4.4,1,0.1,1.8,3,0,17.43
87,Nikola VucevicORL,2012-2013,C,77,33.2,13.1,6,11.5,51.9,0,0,0,1.1,1.6,68.3,11.9,1.9,0.8,1,1.8,46,0,17.85
88,Wilson ChandlerDEN,2012-2013,F,43,25.1,13,4.9,10.6,46.2,1.2,2.9,41.3,2,2.6,79.3,5.1,1.3,1,0.3,1.4,0,0,16.61
89,Andre IguodalaDEN,2012-2013,F,80,34.7,13,5,11,45.1,1.1,3.6,31.7,1.9,3.4,57.4,5.3,5.4,1.7,0.7,2.6,10,1,15.27
90,Jarrett JackGS,2012-2013,G,79,29.7,12.9,4.9,10.8,45.2,1,2.6,40.4,2.1,2.5,84.3,3.1,5.6,0.8,0.1,2,8,0,15.93
91,Mo WilliamsUTAH,2012-2013,PG,46,30.8,12.9,5,11.6,43,1.3,3.3,38.3,1.6,1.8,88.2,2.4,6.2,1,0.2,2.7,3,0,14.47
92,Jeff GreenBOS,2012-2013,PF,81,27.8,12.8,4.6,10,46.7,0.9,2.2,38.5,2.6,3.3,80.8,3.9,1.6,0.7,0.8,1.6,1,0,15.01
93,Luis ScolaPHX,2012-2013,F,82,26.6,12.8,5.3,11.2,47.2,0,0.2,18.8,2.2,2.8,78.7,6.6,2.2,0.8,0.4,1.5,15,0,16.8
94,JJ HicksonPOR,2012-2013,C,80,29,12.7,5.2,9.3,56.2,0,0,0,2.3,3.4,67.9,10.4,1.1,0.6,0.6,1.8,40,0,19.71
95,Marcus ThorntonSAC,2012-2013,SG,72,24,12.7,4.6,10.8,42.9,2,5.3,37.2,1.5,1.8,88.1,2.5,1.3,0.8,0.1,0.9,0,0,16.32
96,Steve NashLAL,2012-2013,PG,50,32.5,12.7,4.7,9.5,49.7,1.1,2.6,43.8,2.1,2.3,92.2,2.8,6.7,0.6,0.1,2.5,8,0,16
97,Andrea BargnaniTOR,2012-2013,C,35,28.7,12.7,4.9,12.2,39.9,1.1,3.5,30.9,1.9,2.2,84.4,3.7,1.1,0.6,0.7,1.5,0,0,11.27
98,Nene WSH,2012-2013,C,61,27.2,12.6,4.7,9.7,48,0,0,0,3.2,4.4,72.9,6.7,2.9,0.9,0.6,2.3,7,0,17.07
99,Metta World PeaceLAL,2012-2013,SF,75,33.7,12.4,4.4,11,40.3,1.9,5.5,34.2,1.7,2.3,73.4,5,1.5,1.6,0.6,1.3,2,0,12.55
100,Andrei KirilenkoMIN,2012-2013,SF,64,31.8,12.4,4.4,8.8,50.7,0.5,1.9,29.2,2.9,3.9,75.2,5.7,2.8,1.5,1,1.9,7,0,17.67
101,Shawn MarionDAL,2012-2013,SG,67,30,12.1,5.3,10.3,51.4,0.3,1.1,31.5,1.2,1.5,78.2,7.8,2.4,1.1,0.7,1.5,14,0,18.02
102,Corey BrewerDEN,2012-2013,F,82,24.4,12.1,4.6,10.8,42.5,1.1,3.7,29.6,1.8,2.6,69,2.9,1.5,1.4,0.3,1.2,0,0,14.76
103,Darren CollisonDAL,2012-2013,PG,81,29.3,12,4.2,8.9,47.1,0.6,1.7,35.3,3,3.4,88,2.7,5.1,1.2,0.1,2.1,3,0,16.37
104,Derrick WilliamsMIN,2012-2013,PF,78,24.6,12,4.3,10.1,43,0.8,2.5,33.2,2.5,3.5,70.6,5.5,0.6,0.6,0.5,1.3,8,0,14.55
105,Kawhi LeonardSA,2012-2013,SF,58,31.2,11.9,4.5,9.1,49.4,1.1,3,37.4,1.8,2.2,82.5,6,1.6,1.7,0.6,1.1,6,0,16.46
106,Joakim NoahCHI,2012-2013,C,66,36.8,11.9,4.6,9.5,48.1,0,0.1,0,2.7,3.6,75.1,11.1,4,1.2,2.1,2.7,33,2,18.16
107,Roy HibbertIND,2012-2013,C,79,28.7,11.9,4.9,10.9,44.8,0,0.1,25,2.1,2.8,74.1,8.3,1.4,0.5,2.6,2.1,23,1,17.32
108,Manu GinobiliSA,2012-2013,G,60,23.2,11.8,3.8,9,42.5,1.4,3.9,35.3,2.7,3.4,79.6,3.4,4.6,1.3,0.2,2.2,1,0,19.05
109,Tristan ThompsonCLE,2012-2013,C,82,31.3,11.7,4.8,9.7,48.8,0,0,0,2.2,3.5,60.8,9.4,1.3,0.7,0.9,1.5,31,0,16.12
110,Kyle LowryTOR,2012-2013,PG,68,29.7,11.6,3.7,9.2,40.1,1.5,4.1,36.2,2.8,3.5,79.5,4.7,6.4,1.4,0.4,2.3,11,1,17.51
111,Jordan CrawfordBOS/WSH,2012-2013,G,70,24.4,11.6,4.3,10.4,41.5,1.2,3.5,33.7,1.8,2.3,81.1,3,3.2,0.6,0.1,2,1,1,13.82
112,Kenneth FariedDEN,2012-2013,F,80,28.1,11.5,4.8,8.6,55.2,0,0,0,2,3.3,61.3,9.2,1,1,1,1.4,31,0,18.52
113,Rodney StuckeyDET,2012-2013,PG,76,28.6,11.5,4,9.8,40.6,0.7,2.4,30.2,2.8,3.6,78.3,2.8,3.6,0.7,0.2,1.8,1,0,13
114,Luke RidnourMIN,2012-2013,PG,82,30.2,11.5,4.5,9.9,45.3,0.8,2.6,31.1,1.7,2,84.8,2.5,3.8,1,0.2,1.6,2,0,13.07
115,Martell WebsterWSH,2012-2013,SF,76,28.9,11.4,3.7,8.4,44.2,1.8,4.3,42.2,2.2,2.6,84.8,3.9,1.9,0.6,0.2,1.2,1,0,13.89
116,Robin LopezNO,2012-2013,C,82,26,11.3,4.7,8.8,53.4,0,0,0,2,2.5,77.8,5.6,0.8,0.4,1.6,1.3,9,0,18.98
117,Jose CalderonTOR/DET,2012-2013,G,73,29.6,11.3,4.3,8.7,49.1,1.8,3.9,46.1,1,1.1,90,2.4,7.1,0.8,0.1,1.7,11,2,18.8
118,J.J. BareaMIN,2012-2013,G,74,23.1,11.3,4.3,10.2,41.7,1.3,3.8,34.6,1.4,1.8,78.4,2.8,4,0.4,0,2,1,0,14.16
119,CJ MilesCLE,2012-2013,G,65,21,11.2,3.9,9.4,41.5,1.9,5,38.4,1.4,1.6,86.9,2.7,1,0.8,0.3,1.1,0,0,15.38
120,Ben GordonCHA,2012-2013,SG,75,20.8,11.2,4.1,10.1,40.8,1.5,3.9,38.7,1.4,1.7,84.3,1.7,1.9,0.5,0.2,1.8,0,0,12.74
121,Marcin GortatPHX,2012-2013,C,61,30.8,11.1,4.8,9.3,52.1,0,0,0,1.5,2.3,65.2,8.5,1.2,0.7,1.6,1.6,17,0,15.45
122,Spencer HawesPHI,2012-2013,PF,82,27.2,11,4.6,9.9,46.4,0.4,1.1,35.6,1.5,1.9,77.7,7.2,2.2,0.3,1.4,1.6,19,0,16.02
123,Tobias HarrisMIL/ORL,2012-2013,PF,55,23.6,11,4.2,9.3,45.5,0.6,2,31.5,1.9,2.5,75.2,5.2,1.3,0.6,0.8,1.2,9,0,16.05
124,Kyle KorverATL,2012-2013,G,74,30.5,10.9,3.7,8.1,46.1,2.6,5.6,45.7,0.9,1.1,85.9,4,2,0.9,0.5,0.9,0,0,13.93
125,Ray AllenMIA,2012-2013,SG,79,25.8,10.9,3.7,8.2,44.9,1.8,4.2,41.9,1.8,2,88.6,2.7,1.7,0.8,0.2,1.3,0,0,14.72
126,Jared DudleyPHX,2012-2013,SF,79,27.5,10.9,4,8.5,46.8,1.3,3.4,39.1,1.6,2.1,79.6,3.1,2.6,0.9,0.1,1.3,1,0,14.89
127,Jason ThompsonSAC,2012-2013,PF,82,27.9,10.9,4.6,9.1,50.2,0,0,0,1.7,2.5,69.4,6.7,1,0.6,0.7,1.2,13,0,14.64
128,Carl LandryGS,2012-2013,PF,81,23.2,10.8,4,7.4,54,0,0,33.3,2.8,3.4,81.7,6,0.8,0.4,0.4,1.4,7,0,17.6
129,Randy FoyeUTAH,2012-2013,SG,82,27.4,10.8,3.6,9,39.7,2.2,5.3,41,1.4,1.8,81.9,1.5,2,0.8,0.3,1.1,0,0,11.75
130,Ricky RubioMIN,2012-2013,PG,57,29.7,10.7,3.2,9,36,0.5,1.6,29.3,3.7,4.6,79.9,4,7.3,2.4,0.1,3,13,1,16.2
131,Alan AndersonTOR,2012-2013,SG,65,23,10.7,3.6,9.5,38.3,1.5,4.4,33.3,1.9,2.3,85.7,2.3,1.6,0.7,0.1,1.2,0,0,12.61
132,Nick YoungPHI,2012-2013,G,59,23.9,10.6,3.8,9.2,41.3,1.3,3.6,35.7,1.8,2.2,82,2.2,1.4,0.6,0.2,0.8,0,0,13.38
133,Byron MullensCHA,2012-2013,C,53,26.9,10.6,4.1,10.6,38.5,1.2,3.9,31.7,1.2,1.9,64.6,6.4,1.5,0.6,0.6,1.4,8,0,12.35
134,Carlos DelfinoHOU,2012-2013,SG,67,25.2,10.6,3.7,9.3,40.5,2.4,6.3,37.5,0.7,0.8,85.7,3.3,2,1,0.1,1.1,0,0,13.39
135,Jason RichardsonPHI,2012-2013,SG,33,28.4,10.5,4.1,10.2,40.2,1.7,5.1,34.1,0.6,1,60.6,3.8,1.5,1.2,0.5,0.8,0,0,12.6
136,Chris KamanDAL,2012-2013,C,66,20.7,10.5,4.7,9.3,50.7,0,0,0,1,1.3,78.8,5.6,0.8,0.4,0.8,1.6,3,0,16.32
137,Danny GreenSA,2012-2013,SF,80,27.5,10.5,3.7,8.3,44.8,2.2,5.2,42.9,0.8,1,84.8,3.1,1.8,1.2,0.7,1.2,0,0,14.19
138,Mike DunleavyMIL,2012-2013,SG,75,25.9,10.5,3.7,8.3,44.2,1.7,4,42.8,1.4,1.7,82,3.9,1.9,0.5,0.5,1.2,1,0,13.64
139,Shannon BrownPHX,2012-2013,PG,59,23.8,10.5,4.1,9.7,42,0.7,2.4,27.7,1.7,2.1,78.4,2.5,1.8,1,0.3,1.3,0,0,13.14
140,Tyson ChandlerNY,2012-2013,C,66,32.8,10.4,3.9,6.1,63.7,0,0,0,2.7,3.9,69.4,10.7,0.9,0.6,1.1,1.3,20,0,18.88
141,Caron ButlerLAC,2012-2013,SF,78,24.1,10.4,3.9,9.2,42.4,1.6,4.2,38.8,1,1.2,83.3,2.9,1,0.7,0.1,0.9,0,0,12.5
142,Tayshaun PrinceMEM/DET,2012-2013,SF,82,32.1,10.4,4.4,10,43.8,0.5,1.1,40.4,1.2,1.6,73.8,4.4,2.4,0.6,0.3,1.1,2,0,11.53
143,Patrick PattersonSAC/HOU,2012-2013,PF,71,25,10.4,4.5,8.8,51.2,0.7,1.9,38.6,0.7,0.9,76.2,4.7,1.1,0.4,0.6,0.9,4,0,15.23
144,Tiago SplitterSA,2012-2013,C,81,24.7,10.3,3.9,7,56,0,0,0,2.6,3.5,73,6.4,1.6,0.8,0.8,1.2,11,0,18.72
145,Andray BlatcheBKN,2012-2013,C,82,19,10.3,4.2,8.2,51.2,0,0.3,13.6,1.8,2.6,68.5,5.1,1,1,0.7,1.5,7,0,21.98
146,Matt BarnesLAC,2012-2013,SF,80,25.7,10.3,3.9,8.4,46.2,1.4,4.1,34.2,1.1,1.5,74.4,4.6,1.5,1,0.8,1.1,1,0,15.57
147,Alonzo GeeCLE,2012-2013,SF,82,31,10.3,3.7,9.1,41,0.8,2.7,31.5,2,2.5,79.5,3.9,1.6,1.3,0.4,1.6,2,0,10.56
148,Omer AsikHOU,2012-2013,C,82,30,10.1,4,7.5,54.1,0,0,0,2,3.6,56.2,11.7,0.9,0.6,1.1,2.1,33,0,14.89
149,Michael BeasleyPHX,2012-2013,F,75,20.7,10.1,4.1,10.2,40.5,0.6,1.9,31.3,1.3,1.7,74.6,3.8,1.5,0.4,0.5,1.9,2,0,10.91
150,Jason TerryBOS,2012-2013,G,79,26.9,10.1,3.6,8.2,43.4,1.6,4.2,37.2,1.4,1.7,87,2,2.5,0.8,0.1,1.3,1,0,12.81
