rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
151,Anthony MorrowGS,2008-2009,SG,67,22.6,10.1,3.8,8,47.8,1.3,2.7,46.7,1.2,1.4,87,3,1.2,0.5,0.2,0.8,2,0,14.7
152,Craig SmithMIN,2008-2009,PF,74,19.7,10.1,3.9,6.9,56.2,0,0,0,2.3,3.4,67.7,3.8,1.1,0.4,0.3,1.4,1,0,17.01
153,Andray BlatcheWSH,2008-2009,C,71,24,10,4.2,8.9,47.1,0.1,0.3,23.8,1.6,2.3,70.4,5.3,1.7,0.7,1,1.6,7,0,15.02
154,Mario ChalmersMIA,2008-2009,G,82,32,10,3.4,8.1,42,1.4,3.8,36.7,1.8,2.4,76.7,2.8,4.9,2,0.1,2,1,0,13.35
155,Derek FisherLAL,2008-2009,PG,82,29.8,9.9,3.6,8.4,42.4,1.5,3.7,39.7,1.3,1.6,84.6,2.3,3.2,1.2,0.1,0.9,1,0,12.15
156,Linas KleizaDEN,2008-2009,SF,82,22.2,9.9,3.5,7.9,44.7,1.1,3.3,32.6,1.8,2.5,72.5,4,0.8,0.4,0.2,1,0,0,13.2
157,Mike MillerMIN,2008-2009,SG,73,32.3,9.9,3.6,7.5,48.2,1.2,3.1,37.8,1.5,2,73.2,6.6,4.5,0.4,0.4,2,7,0,13.84
158,Kirk HinrichCHI,2008-2009,SG,51,26.3,9.9,3.6,8.2,43.7,1.4,3.3,40.8,1.3,1.7,79.1,2.4,3.9,1.3,0.4,1.7,0,0,13.97
159,Sebastian TelfairMIN,2008-2009,PG,75,27.9,9.8,3.6,9.3,38.3,1,2.8,34.6,1.7,2.1,81.9,1.7,4.6,1,0.2,1.9,2,0,10.86
160,Keyon DoolingNJ,2008-2009,PG,77,26.9,9.7,3.4,7.8,43.6,1.3,3.1,42.1,1.6,2,82.5,2,3.5,0.9,0.1,1.4,2,0,13.63
161,Von WaferHOU,2008-2009,SG,63,19.4,9.7,3.6,8.1,44.7,1,2.6,39,1.4,1.9,75.2,1.8,1.1,0.6,0.1,0.9,0,0,14.79
162,Michael FinleySA,2008-2009,SG,81,28.8,9.7,3.7,8.5,43.7,1.6,3.9,41.1,0.6,0.8,82.3,3.3,1.4,0.5,0.2,0.8,0,0,11.45
163,Nenad KrsticOKC,2008-2009,C,46,24.8,9.7,4.2,8.8,46.9,0,0,0,1.4,1.7,79.7,5.5,0.6,0.5,1.1,1,1,0,13.63
164,Brendan HaywoodWSH,2008-2009,C,6,29.2,9.7,4,8.3,48,0,0,0,1.7,3.5,47.6,7.3,1.3,0.7,2.5,1.5,2,0,14.97
165,Antonio McDyessDEN/DET,2008-2009,PF,62,30.1,9.6,4.3,8.5,51,0,0,0,1,1.4,69.8,9.8,1.3,0.7,0.8,0.8,16,0,16.63
166,Luke RidnourMIL,2008-2009,PG,72,28.2,9.6,3.5,8.6,40.3,0.8,2.2,35,1.8,2.1,86.9,3,5.1,1.3,0.2,1.8,6,0,12.95
167,Rashad McCantsSAC/MIN,2008-2009,SG,58,19,9.6,3.3,8.4,39.3,1.1,3.3,33.3,1.8,2.4,75.9,1.9,1.2,0.8,0.2,1.1,0,0,13.03
168,C.J. WatsonGS,2008-2009,PG,77,24.5,9.5,3.3,7.3,45.7,0.6,1.6,40,2.2,2.5,87,2.5,2.7,1.2,0.1,1.2,1,0,14.27
169,Mickael PietrusORL,2008-2009,SF,54,24.6,9.4,3.3,7.9,41.3,1.5,4.1,35.9,1.4,2,70.9,3.3,1.2,0.6,0.4,1,2,0,11.69
170,Carl LandryHOU,2008-2009,PF,69,21.3,9.2,3.5,6.1,57.4,0,0,33.3,2.3,2.8,81.3,5,0.6,0.4,0.4,1,2,0,17.73
171,Daequan CookMIA,2008-2009,SG,75,24.4,9.1,3.2,8.6,37.5,2,5.3,38.7,0.7,0.7,87.5,2.5,0.9,0.5,0.1,0.6,0,0,10.3
172,CJ MilesUTAH,2008-2009,G,72,22.5,9.1,3.6,7.8,45.9,0.9,2.5,35.2,1.1,1.2,87.6,2.3,1.5,0.6,0.2,0.9,1,0,11.83
173,Kyle KorverUTAH,2008-2009,G,78,24,9,3.1,7.2,43.8,1.3,3.4,38.6,1.4,1.6,88.2,3.3,1.8,0.6,0.4,1.2,0,0,12.18
174,Jason KiddDAL,2008-2009,PG,81,35.6,9,3.2,7.6,41.6,1.6,4,40.6,1.1,1.3,81.9,6.2,8.7,2,0.5,2.3,19,3,16.95
175,James PoseyNO,2008-2009,SF,75,28.5,8.9,2.9,7,41.2,1.5,4.2,36.9,1.6,1.9,82.2,4.8,1.1,0.8,0.3,1.1,3,0,10.85
176,Trevor ArizaLAL,2008-2009,SF,82,24.4,8.9,3.3,7.3,46,0.7,2.3,31.9,1.5,2.1,71,4.3,1.8,1.7,0.3,1.1,1,0,15.51
177,Marco BelinelliGS,2008-2009,G,42,21,8.9,3.3,7.5,44.2,1.2,3.1,39.7,1,1.2,76.9,1.7,2.1,0.9,0,1.4,0,0,11.86
177,D.J. WhiteOKC,2008-2009,PF,7,18.6,8.9,3.7,7.1,52,0,0,0,1.4,1.9,76.9,4.6,0.9,0.4,0.7,0.4,1,0,19.87
179,Greg OdenPOR,2008-2009,C,61,21.5,8.9,3.2,5.8,56.4,0,0,0,2.4,3.7,63.7,7,0.5,0.4,1.1,1.4,16,0,18.13
180,Tyson ChandlerNO/OKC,2008-2009,C,45,32.1,8.8,3.6,6.3,56.5,0,0,0,1.7,3,57.9,8.7,0.5,0.3,1.2,1.6,15,0,13.44
181,Mike JamesNO/WSH,2008-2009,PG,61,27,8.7,3.2,8.4,38.3,1.1,3,37.5,1.1,1.3,82.9,2.2,3.3,0.7,0.1,1.5,0,0,9.72
182,Jarvis HayesNJ,2008-2009,SF,74,24.8,8.7,3.5,7.8,44.5,1.3,3.3,38.5,0.5,0.7,69.2,3.6,0.7,0.7,0.1,0.7,0,0,10.85
183,Yi JianlianNJ,2008-2009,SF,61,23.3,8.6,3.1,8.2,38.2,0.8,2.3,34.3,1.6,2,77.2,5.3,1,0.5,0.6,1.1,3,0,10.98
184,Anderson VarejaoCLE,2008-2009,C,81,28.5,8.6,3.3,6.2,53.6,0,0,0,1.9,3.1,61.6,7.2,1,0.9,0.8,1,9,0,14.62
185,Eddie HouseBOS,2008-2009,SG,81,18.3,8.5,3.1,6.9,44.5,1.9,4.2,44.4,0.5,0.7,79.2,1.9,1.1,0.8,0.1,0.7,0,0,15.44
186,Kendrick PerkinsBOS,2008-2009,C,76,29.6,8.5,3.6,6.3,57.7,0,0,0,1.3,2.1,60,8.1,1.3,0.3,2,2.2,12,0,13.29
187,Tim ThomasLAC/CHI/NY,2008-2009,PF,64,19.5,8.5,3,6.8,43.2,1.2,3,41.3,1.4,1.9,73.6,3.1,1.1,0.5,0.2,1.1,1,0,12.27
188,Brandon BassDAL,2008-2009,PF,81,19.4,8.5,3.1,6.3,49.6,0,0.1,0,2.2,2.6,86.7,4.5,0.5,0.3,0.7,1.1,4,0,16.49
189,Willie GreenPHI,2008-2009,SG,81,22.6,8.5,3.5,8.1,43.5,0.6,2,31.7,0.8,1,72.9,1.6,2,0.7,0.2,0.8,0,0,11.16
190,Courtney LeeORL,2008-2009,G,77,25.2,8.4,3.2,7,45,1.1,2.6,40.4,1,1.2,83,2.3,1.2,1,0.2,0.9,0,0,10.78
191,Charlie BellMIL,2008-2009,SG,70,25.5,8.4,3.1,7.5,41.4,1.2,3.4,36.3,0.9,1.1,82.5,1.9,2.2,0.7,0.1,1.1,0,0,9.85
192,Brandan WrightGS,2008-2009,F,39,17.6,8.3,3.3,6.3,52.8,0,0.1,0,1.6,2.2,74.1,4,0.5,0.6,0.9,0.6,2,0,18.77
193,Matt BonnerSA,2008-2009,C,81,23.8,8.2,3.3,6.6,49.6,1.5,3.3,44,0.2,0.3,73.9,4.8,1,0.6,0.3,0.5,1,0,15.02
194,Nick CollisonOKC,2008-2009,F,71,25.8,8.2,3.4,6,56.8,0,0,0,1.4,1.9,72.1,6.9,0.9,0.7,0.7,1,11,0,14.85
195,Jason KaponoTOR,2008-2009,SG,80,22.9,8.2,3.3,7.6,43.2,1.2,2.9,42.8,0.4,0.5,81,2,1.3,0.3,0,0.9,0,0,8.97
196,Brandon RushIND,2008-2009,F,75,24,8.1,3.2,7.7,42.3,1,2.8,37.3,0.6,0.9,69.7,3.1,0.9,0.5,0.5,1,2,0,9.06
197,Anthony RandolphGS,2008-2009,SF,63,17.9,7.9,3.2,6.8,46.2,0,0.1,0,1.6,2.2,71.6,5.8,0.8,0.7,1.2,1.3,8,0,16.94
198,Bobby SimmonsNJ,2008-2009,SF,71,24.4,7.8,2.8,6.2,44.9,1.6,3.7,44.7,0.6,0.8,74.1,3.9,1.3,0.7,0.1,0.9,1,0,12.06
199,Daniel GibsonCLE,2008-2009,SG,75,23.9,7.8,2.7,7,39.1,1.4,3.8,38.2,0.9,1.1,76.7,2.1,1.8,0.6,0.2,0.8,0,0,10.1
200,J.J. BareaDAL,2008-2009,G,79,20.3,7.8,3.1,7.1,44.2,0.7,1.9,35.7,0.9,1.2,75.3,2.2,3.4,0.5,0.1,1.3,0,0,13.41
201,Tony AllenBOS,2008-2009,SG,46,19.3,7.8,3,6.2,48.2,0.1,0.6,22.2,1.7,2.4,72.5,2.3,1.4,1.2,0.5,1.7,0,0,12.96
202,Marreese SpeightsPHI,2008-2009,F,79,16,7.7,3.2,6.4,50.2,0,0.1,25,1.3,1.7,77.3,3.7,0.4,0.3,0.7,0.6,1,0,18.01
203,Leon PoweBOS,2008-2009,PF,70,17.5,7.7,2.5,4.8,52.4,0,0,0,2.6,3.8,68.9,4.9,0.7,0.3,0.5,1.1,5,0,17.25
204,Joey GrahamTOR,2008-2009,SF,78,19.8,7.7,3,6.2,48.1,0,0.2,18.8,1.7,2.1,82.5,3.7,0.6,0.4,0.2,0.9,1,0,11.99
205,Kyle LowryMEM/HOU,2008-2009,PG,77,21.8,7.6,2.5,5.6,43.5,0.3,1.3,25.5,2.4,2.9,80.1,2.5,3.6,0.9,0.2,1.5,1,0,14.47
206,Desmond MasonOKC,2008-2009,SF,39,27.3,7.5,3.2,7.3,43.5,0,0.1,0,1.2,2.2,54.1,4,1.2,0.4,0.8,1.4,1,0,7.12
207,Bobby JacksonSAC,2008-2009,PG,71,20.9,7.5,2.7,6.8,39.8,0.8,2.8,30.5,1.2,1.4,85.1,2.8,2,0.9,0.1,0.9,2,0,12.4
208,Ryan AndersonNJ,2008-2009,PF,66,19.9,7.4,2.4,6.2,39.3,1,2.9,36.5,1.5,1.8,84.5,4.7,0.8,0.7,0.3,1,3,0,13.63
209,Darius SongailaWSH,2008-2009,PF,77,19.8,7.4,3.2,5.9,53.2,0,0,0,1,1.2,88.9,2.9,1.2,0.8,0.3,1,0,0,13.95
210,Antoine WrightDAL,2008-2009,SF,65,23.9,7.3,2.8,6.6,41.5,0.7,2.3,30.2,1.1,1.5,74.7,2.1,1.2,0.7,0.4,0.8,0,0,8.63
211,Fred JonesLAC,2008-2009,SG,52,28.8,7.3,2.5,6.1,40.7,1,2.8,36.7,1.3,1.6,81.5,2.4,3.6,1,0.2,1.3,1,0,10.41
212,Shane BattierHOU,2008-2009,SF,60,33.9,7.3,2.4,5.9,41,1.5,4,38.4,0.9,1.1,82.1,4.8,2.3,0.8,0.9,0.8,0,0,10.68
213,Luc Mbah a MouteMIL,2008-2009,F,82,25.8,7.2,2.8,6,46.2,0,0,0,1.7,2.3,72.9,5.9,1.1,1.1,0.5,1.2,4,0,12.35
214,Jamario MoonMIA/TOR,2008-2009,SF,80,25.9,7.2,2.8,5.9,46.8,0.8,2.3,35.5,0.9,1,85,4.6,1.2,1.1,0.8,0.5,1,0,13.35
215,Chris WilcoxOKC/NO/NY,2008-2009,PF,62,16.9,7.2,3,6,49.7,0,0.1,0,1.3,2.3,56.4,4.5,0.8,0.4,0.3,1.2,3,0,13.37
216,Will BynumDET,2008-2009,PG,57,14.1,7.2,2.7,6,45.6,0.1,0.3,15.8,1.7,2.1,79.8,1.3,2.8,0.6,0,1.3,1,0,17.52
217,Rodney CarneyMIN,2008-2009,SG,67,17.9,7.2,2.6,6.3,41.6,1.2,3.4,35,0.7,1,75.8,1.9,0.4,0.7,0.4,0.6,0,0,12.16
218,Maurice EvansATL,2008-2009,SG,80,23,7.2,2.6,6,43.2,1.2,3.1,39.5,0.8,0.9,82.2,3,0.7,0.6,0.1,0.5,1,0,11.11
219,Roy HibbertIND,2008-2009,C,70,14.4,7.1,2.8,6,47.1,0,0,0,1.4,2.1,66.7,3.5,0.7,0.3,1.1,0.8,0,0,16.16
220,Wally SzczerbiakCLE,2008-2009,SG,74,20.6,7,2.4,5.4,45,0.9,2.3,41.1,1.2,1.4,84.9,3.1,1.1,0.4,0.1,0.7,1,0,12.18
221,Glen DavisBOS,2008-2009,PF,76,21.5,7,2.6,5.9,44.2,0,0.1,40,1.7,2.3,73,4,0.9,0.7,0.3,0.9,3,0,10.77
222,Steve NovakLAC,2008-2009,SF,71,16.4,6.9,2.5,5.6,44.4,1.7,4,41.6,0.3,0.3,91.3,1.8,0.6,0.3,0.1,0.3,0,0,13.52
223,Vladimir RadmanovicLAL/CHA,2008-2009,SF,78,18.5,6.9,2.5,6,42.1,1.3,3.4,40.1,0.6,0.7,74.1,2.8,1,0.6,0.2,1.3,0,0,11.01
224,Rasho NesterovicIND,2008-2009,C,70,17.3,6.8,3.2,6.2,51.3,0,0,0,0.4,0.5,78.1,3.4,1.6,0.4,0.5,0.9,2,0,14.15
225,Joakim NoahCHI,2008-2009,C,80,24.2,6.7,2.6,4.7,55.6,0,0,0,1.5,2.3,67.6,7.6,1.3,0.6,1.4,1,10,0,16.57
226,DeShawn StevensonWSH,2008-2009,SG,32,27.7,6.6,2.3,7.2,31.2,1.1,4,27.1,1,1.9,53.3,2.4,3.1,0.7,0.1,1,0,0,6.91
227,Earl WatsonOKC,2008-2009,PG,68,26.1,6.6,2.6,6.7,38.4,0.3,1.3,23.5,1.2,1.6,75.5,2.7,5.8,0.7,0.2,2.3,2,0,9.55
228,Joe SmithOKC/NO/CLE,2008-2009,PF,57,19.3,6.6,2.7,5.8,46.8,0.1,0.1,42.9,1,1.4,72,4.6,0.7,0.3,0.7,0.4,1,0,13.85
229,JaVale McGeeWSH,2008-2009,C,75,15.2,6.5,2.5,5.2,49.4,0,0,0,1.4,2.2,66,3.9,0.3,0.4,1,0.8,4,0,17.04
230,Ricky DavisLAC,2008-2009,SG,36,21.8,6.4,2.3,6.8,33.9,1,3.1,31.5,0.9,1,86.1,1.7,2.3,0.5,0.1,1.1,0,0,7.17
231,Jordan FarmarLAL,2008-2009,PG,65,18.3,6.4,2.5,6.3,39.1,0.8,2.2,33.6,0.7,1.2,58.4,1.8,2.4,0.9,0.2,1.3,0,0,9.93
232,Samuel DalembertPHI,2008-2009,C,82,24.8,6.4,2.6,5.3,49.8,0,0,0,1.1,1.5,73.4,8.5,0.2,0.4,1.8,1.4,13,0,13.22
233,Chris AndersenDEN,2008-2009,PF,71,20.6,6.4,2.3,4.1,54.8,0,0.1,20,1.8,2.5,71.8,6.2,0.4,0.6,2.5,1,5,0,18.16
234,Zaza PachuliaATL,2008-2009,C,77,19.1,6.2,2.1,4.2,49.7,0,0,0,2.1,3,70.9,5.7,0.7,0.5,0.3,1.2,4,0,14.14
235,Corey BrewerMIN,2008-2009,F,15,20.5,6.2,2.5,6,41.1,0.3,0.8,41.7,0.9,1.3,73.7,3.3,1.7,1,0.2,0.9,0,0,11.27
236,Jeff FosterIND,2008-2009,PF,74,24.7,6.1,2.4,4.8,50.1,0,0.1,28.6,1.3,2,65.8,6.9,1.8,0.7,0.7,1.2,5,0,13
237,Danilo GallinariNY,2008-2009,PF,28,14.7,6.1,2,4.5,44.8,1.1,2.6,44.4,0.9,1,96.3,2,0.5,0.5,0.1,0.5,0,0,13.39
238,JJ RedickORL,2008-2009,SG,64,17.4,6,1.8,4.7,39.1,1,2.8,37.4,1.3,1.5,87.1,1.7,1.1,0.3,0,0.8,0,0,9.96
239,Ronny TuriafGS,2008-2009,C,79,21.5,5.9,2.4,4.6,50.8,0,0,0,1.2,1.6,79,4.6,2.1,0.4,2.1,0.9,2,0,14.58
240,Shaun LivingstonMIA/OKC,2008-2009,G,12,19.3,5.9,2.6,5,51.7,0,0,0,0.8,0.8,90,2.3,1.7,0.6,0.2,0.8,0,0,12.1
241,Thabo SefoloshaOKC/CHI,2008-2009,F,66,22,5.9,2.3,5.4,42.6,0.4,1.3,27.6,0.9,1.1,83.6,3.7,1.7,1.1,0.7,1,1,0,12.16
242,Jason MaxiellDET,2008-2009,PF,78,18.1,5.8,2.4,4.1,57.5,0,0,0,1.1,2,53.2,4.2,0.3,0.3,0.8,0.6,2,0,15.88
243,Sasha VujacicLAL,2008-2009,SG,80,16.2,5.8,1.9,5,38.7,1,2.8,36.3,0.9,1,92.1,1.7,1.4,1,0.1,0.4,0,0,12.65
244,George HillSA,2008-2009,PG,77,16.5,5.7,1.9,4.8,40.3,0.3,0.9,32.9,1.5,1.9,78.1,2.1,1.8,0.6,0.3,1,1,0,11.61
245,Erick DampierDAL,2008-2009,C,80,23,5.7,2.3,3.5,65,0,0,0,1.1,1.8,63.8,7.1,1,0.3,1.2,0.9,6,0,15.72
246,Mike TaylorLAC,2008-2009,PG,51,15.1,5.7,2.2,5.2,41.2,0.3,0.8,32.5,1.1,1.6,69.1,1.7,2.1,0.7,0,1.4,0,0,10.1
247,Keith BogansMIL/ORL,2008-2009,SG,65,19.6,5.6,1.8,5,36.7,1.1,3.4,33.9,0.8,0.9,91.2,3.1,1,0.7,0.1,0.6,0,0,9.71
248,Darrell ArthurMEM,2008-2009,F,76,19.3,5.6,2.5,5.7,43.8,0,0,0,0.5,0.8,66.7,4.6,0.6,0.7,0.7,0.6,2,0,11.35
249,Jared DudleyCHA/PHX,2008-2009,SF,68,17,5.5,2,4.2,47.7,0.4,1.1,39.2,1,1.5,67.6,3,0.8,0.8,0.1,0.6,1,0,13.51
250,Joel PrzybillaPOR,2008-2009,C,82,23.8,5.5,2,3.3,62.5,0,0,0,1.4,2.1,66.3,8.7,0.3,0.4,1.2,1,11,0,15.46
251,Darko MilicicMEM,2008-2009,C,61,17,5.5,2.2,4.4,51.5,0,0,0,1,1.7,56.2,4.3,0.6,0.4,0.8,0.8,5,0,13.82
252,Dahntay JonesDEN,2008-2009,SG,79,18.1,5.4,1.9,4.3,45.8,0.1,0.2,64.7,1.4,1.9,72.8,2.1,1,0.6,0.2,0.9,0,0,9.07
253,Stephen GrahamIND,2008-2009,SF,52,13.2,5.4,2,4.9,41.4,0.4,1.3,30.3,1,1.2,80.6,1.8,0.6,0.2,0.1,0.9,0,0,8.51
254,Nicolas BatumPOR,2008-2009,PF,79,18.4,5.4,2,4.6,44.6,0.8,2.1,36.9,0.5,0.7,80.8,2.8,0.9,0.6,0.5,0.6,0,0,12.92
255,Kyle WeaverOKC,2008-2009,SG,56,20.8,5.3,2,4.4,45.9,0.6,1.7,34.4,0.7,1,70.7,2.3,1.8,0.8,0.4,1.2,0,0,10.19
256,Damien WilkinsOKC,2008-2009,SG,41,15.5,5.3,1.9,5.2,36.2,0.7,1.8,37.5,0.9,1.1,80.4,1.7,0.9,0.5,0.2,0.9,0,0,8.34
257,Bobby BrownSAC/MIN,2008-2009,PG,68,13.7,5.3,2.1,5.3,39.2,0.7,1.9,34.6,0.5,0.6,79.1,0.8,1.7,0.3,0,0.9,0,0,8.89
258,Jared JeffriesNY,2008-2009,PF,56,23.4,5.3,2.1,4.9,44,0,0.2,8.3,1,1.6,61.1,4.1,1.4,0.8,0.6,1.2,1,0,9.47
259,Anthony CarterDEN,2008-2009,PG,78,22.9,5.3,2.1,4.9,43.3,0.3,1.1,23.9,0.7,1,73.1,2.6,4.7,1.2,0.2,2,0,0,10.86
260,Anthony JohnsonORL,2008-2009,PG,80,18.5,5.3,1.9,4.8,40.4,0.7,1.7,39.1,0.8,1,75.3,1.8,2.5,0.6,0.1,1,0,0,10.34
261,Gerald GreenDAL,2008-2009,G,38,9.9,5.2,2.1,4.7,43.9,0.4,1.2,30.4,0.7,0.8,84.4,1.4,0.4,0.3,0.1,0.9,1,0,11.49
262,Mardy CollinsLAC/NY,2008-2009,PG,48,18.5,5.2,2.2,5.1,42.5,0.3,0.6,41.9,0.6,1,60.9,2.2,2.3,0.6,0.2,1.2,1,0,9.54
263,Juan DixonWSH,2008-2009,SG,50,16.3,5.2,2,5.1,39.5,0.5,1.5,33.3,0.7,0.8,87.2,1.3,2.4,0.7,0.1,1.4,0,0,9.33
264,Devin BrownNO,2008-2009,SG,63,13.8,5.2,1.8,5,35.5,0.4,1.5,28.9,1.2,1.6,78,1.9,0.9,0.5,0.1,0.9,0,0,9.71
265,Chris QuinnMIA,2008-2009,PG,66,14.6,5.1,1.8,4.4,40.8,0.8,2.1,40.9,0.7,0.9,81,1.1,2,0.4,0,0.5,0,0,12.96
266,James SingletonDAL,2008-2009,F,62,14.3,5.1,1.9,3.6,52.9,0.2,0.6,32.5,1.1,1.3,85.9,4,0.3,0.4,0.5,0.6,7,0,16.45
267,Pops Mensah-BonsuSA/TOR,2008-2009,PF,22,12.9,5,1.8,4.7,37.9,0,0.1,0,1.5,2.2,68.8,5.1,0.3,0.4,0.2,0.9,0,0,14.54
268,Javaris CrittentonWSH/MEM,2008-2009,PG,63,18.6,5,2.1,4.5,46,0,0.2,13.3,0.8,1.5,57.6,2.6,2.4,0.6,0.1,1.3,1,0,10.41
269,Luke WaltonLAL,2008-2009,SF,65,17.9,5,2.1,4.7,43.6,0.3,0.9,29.8,0.6,0.9,71.9,2.8,2.7,0.5,0.2,1.1,0,0,11.32
270,Renaldo BalkmanDEN,2008-2009,SF,53,14.7,5,2.1,3.7,55.8,0,0.1,28.6,0.8,1.2,64.6,3.8,0.6,0.9,0.4,0.7,2,0,16.85
271,Will SolomonSAC/TOR,2008-2009,PG,53,13.4,5,2,4.6,42.9,0.5,1.6,32.6,0.5,0.6,73.5,1.2,2.5,0.5,0.1,1,1,0,12.53
272,Chris Douglas-RobertsNJ,2008-2009,SG,44,13.3,4.9,1.8,4,46,0.1,0.3,25,1.2,1.4,82.3,1.1,1.2,0.3,0.2,0.7,0,0,12.22
273,Arron AfflaloDET,2008-2009,G,74,16.7,4.9,1.8,4.1,43.7,0.6,1.4,40.2,0.8,1,81.7,1.8,0.6,0.4,0.2,0.6,0,0,8.95
274,Dontell JeffersonCHA,2008-2009,SG,6,14,4.8,1.8,3.7,50,0.2,0.3,50,1,1.5,66.7,2,1.5,0.7,0.2,1,0,0,12.8
275,Tony BattieORL,2008-2009,C,77,15.6,4.8,2.1,4.2,48.9,0,0.1,22.2,0.7,1.1,65.9,3.6,0.4,0.3,0.3,0.6,0,0,11.98
276,Hilton ArmstrongNO,2008-2009,PF,70,15.6,4.8,2,3.5,56.1,0,0,0,0.9,1.4,63.3,2.8,0.4,0.4,0.6,1.1,1,0,10.7
277,Joe AlexanderMIL,2008-2009,SF,59,12.1,4.7,1.7,4.2,41.6,0.3,0.8,34.8,1,1.4,69.9,1.9,0.7,0.3,0.5,0.9,0,0,10.19
278,Kosta KoufosUTAH,2008-2009,C,48,11.8,4.7,2,3.9,50.8,0,0,0,0.8,1.1,70.6,2.9,0.4,0.3,0.6,0.5,0,0,15.22
279,Luther HeadMIA/HOU,2008-2009,PG,32,15.6,4.7,1.7,4.5,38.2,0.6,1.7,37,0.6,0.8,79.2,1.6,1.8,0.5,0.1,0.8,0,0,9.97
280,Sasha PavlovicCLE,2008-2009,SG,66,16,4.6,1.8,4.2,42.2,0.7,1.8,41,0.4,0.8,46.3,1.9,1.1,0.3,0.2,0.7,0,0,8.65
281,Alando TuckerPHX,2008-2009,SF,30,9.4,4.6,1.7,4,43,0.3,0.8,34.8,0.9,1.1,78.8,1,0.4,0.2,0,0.5,0,0,13.06
282,Dominic McGuireWSH,2008-2009,PF,79,26.2,4.5,1.8,4.1,43.2,0,0.1,50,0.9,1.3,72.5,5.4,2.5,0.8,0.9,1.2,4,0,10.79
283,Joe CrawfordNY,2008-2009,SG,2,11.5,4.5,1.5,5,30,0.5,2,25,1,1,100,2,0.5,0.5,0,0,0,0,10.79
284,Goran DragicPHX,2008-2009,PG,55,13.2,4.5,1.6,4.1,39.3,0.4,1,37,0.9,1.2,76.9,1.9,2,0.5,0.1,1.3,0,0,9.83
285,Sergio RodriguezPOR,2008-2009,PG,80,15.3,4.5,1.6,4.1,39.2,0.5,1.4,32.5,0.8,1,79.2,1.6,3.6,0.7,0,1.5,0,0,12.51
286,Morris PetersonNO,2008-2009,SG,43,12,4.4,1.7,4.3,39.9,0.8,2,38.8,0.3,0.4,63.2,2,0.4,0.3,0,0.3,0,0,10.73
287,Matt HarpringUTAH,2008-2009,SF,63,11,4.4,1.8,3.8,46.1,0,0,0,0.9,1.1,76.4,2,0.4,0.5,0.1,0.5,0,0,12.37
288,Julian WrightNO,2008-2009,SF,54,14.3,4.4,2,4.3,46.6,0,0.4,9.5,0.3,0.6,56.7,2.8,0.8,0.6,0.4,0.8,1,0,12.66
289,Kurt ThomasSA,2008-2009,PF,79,17.8,4.3,1.9,3.8,50.3,0,0,0,0.5,0.6,82.2,5.1,0.8,0.4,0.7,0.5,2,0,14.07
290,Desmon FarmerSA,2008-2009,SG,3,18,4.3,1.3,4.7,28.6,1,4,25,0.7,0.7,100,2,0.7,0,0,1.3,0,0,0.39
291,Ime UdokaSA,2008-2009,F,67,15.4,4.3,1.6,4.3,38.3,0.6,1.9,32.8,0.4,0.7,60.9,2.8,0.8,0.5,0.2,0.6,0,0,9.57
292,Jerryd BaylessPOR,2008-2009,G,53,12.4,4.3,1.3,3.6,36.5,0.1,0.5,25.9,1.6,1.9,80.6,1.1,1.5,0.3,0,1.1,0,0,8.28
292,DeAndre JordanLAC,2008-2009,C,53,14.5,4.3,1.8,2.8,63.3,0,0,0,0.8,2.1,38.5,4.5,0.2,0.2,1.1,0.8,3,0,14.18
294,Quincy DoubySAC/TOR,2008-2009,SG,27,11.1,4.3,1.6,4.1,38.2,0.5,1.7,30.4,0.6,0.7,89.5,1.2,0.9,0.2,0.2,0.5,0,0,10.26
295,James JonesMIA,2008-2009,SG,40,15.8,4.2,1.4,3.7,36.9,0.8,2.4,34.4,0.7,0.8,83.9,1.6,0.5,0.3,0.4,0.3,0,0,8.43
296,Lou AmundsonPHX,2008-2009,PF,76,13.7,4.2,1.8,3.3,53.6,0,0,0,0.7,1.6,44.2,3.6,0.4,0.4,0.9,0.7,1,0,13.36
297,Shannon BrownLAL/CHA,2008-2009,PG,48,9.9,4.2,1.6,3.4,47.3,0.3,0.8,37.8,0.7,0.8,82.1,0.9,0.8,0.5,0.1,0.8,0,0,12.95
298,Jerry StackhouseDAL,2008-2009,SF,10,16.2,4.2,1.6,6,26.7,0.3,1.9,15.8,0.7,0.7,100,1.7,1.2,0.4,0.1,0.9,0,0,3.39
299,Brian SkinnerLAC,2008-2009,PF,51,16.5,4.2,1.8,4,44.9,0,0,0,0.6,0.9,63.8,4,0.5,0.3,1,0.8,3,0,10.67
300,Kwame BrownDET,2008-2009,C,58,17.2,4.2,1.6,2.9,53.3,0,0,0,1.1,2.1,51.6,5,0.6,0.4,0.4,0.9,2,0,11.57
301,Roko-Leni UkicTOR,2008-2009,PG,72,12.4,4.2,1.7,4.5,38,0.2,0.9,17.7,0.6,0.8,73.3,1,2.1,0.4,0,0.8,0,0,9.84
302,Channing FryePOR,2008-2009,F,63,11.8,4.2,1.8,4.2,42.3,0.2,0.5,33.3,0.4,0.6,72.2,2.2,0.4,0.3,0.3,0.5,0,0,10.09
