rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
11,Allan HoustonNY,2002-2003,SG,82,37.9,22.5,8,17.9,44.5,2.2,5.5,39.6,4.4,4.8,91.9,2.8,2.7,0.7,0.1,2.2,0,0,18.84
12,Stephon MarburyPHX,2002-2003,PG,81,40,22.3,8.3,18.9,43.9,1.1,3.7,30.1,4.6,5.8,80.3,3.2,8.1,1.3,0.2,3.2,23,0,21.03
13,Antawn JamisonGS,2002-2003,PF,82,39.3,22.2,8.4,17.9,47,0.8,2.5,31.1,4.6,5.8,78.9,7,1.9,0.9,0.5,2.2,18,0,19.49
14,Jalen RoseCHI,2002-2003,SG,82,40.9,22.1,7.8,19.3,40.6,1.6,4.4,37,4.9,5.7,85.4,4.3,4.8,0.9,0.3,3.5,7,1,15.94
15,Jamal MashburnNO,2002-2003,SF,82,40.5,21.6,8.2,19.3,42.2,1.5,3.7,38.9,3.8,4.5,84.8,6.1,5.6,1,0.2,2.8,11,2,18.93
16,Jerry StackhouseWSH,2002-2003,SF,70,39.2,21.5,7,17.2,40.9,1,3.5,29,6.5,7.4,87.8,3.7,4.5,0.9,0.4,2.8,5,0,19.81
17,Shawn MarionPHX,2002-2003,SG,81,41.6,21.2,8.2,18.1,45.2,1.7,4.5,38.7,3.1,3.6,85.1,9.5,2.4,2.3,1.2,1.9,38,0,21.05
18,Steve FrancisHOU,2002-2003,PG,81,41,21,7,16.2,43.5,1,3,35.4,5.9,7.3,80,6.2,6.2,1.7,0.5,3.7,12,1,21.12
19,Glenn RobinsonATL,2002-2003,SF,69,37.6,20.8,7.8,18.1,43.2,1.3,3.8,34.2,3.9,4.4,87.6,6.6,3,1.3,0.4,3.6,9,0,17.57
20,Jermaine O'NealIND,2002-2003,C,77,37.2,20.8,7.9,16.4,48.4,0.1,0.3,33.3,4.8,6.6,73.1,10.3,2,0.9,2.3,2.3,43,1,21.16
21,Ricky DavisCLE,2002-2003,SG,79,39.6,20.6,7.6,18.6,41,0.9,2.6,36.3,4.4,5.9,74.8,4.9,5.5,1.6,0.5,3.5,11,0,16.94
22,Karl MaloneUTAH,2002-2003,PF,81,36.2,20.6,7.3,15.9,46.2,0,0.2,21.4,5.9,7.7,76.3,7.8,4.7,1.7,0.4,2.6,21,0,21.71
23,Vince CarterTOR,2002-2003,G,43,34.2,20.6,8.3,17.7,46.7,1,3,34.4,3,3.7,80.6,4.4,3.3,1.1,1,1.7,2,0,22.48
24,Gary PaytonSEA/MIL,2002-2003,PG,80,40.1,20.4,8.3,18.3,45.4,0.7,2.3,29.7,3.1,4.4,71,4.2,8.3,1.7,0.3,2.3,28,0,21.94
25,Antoine WalkerBOS,2002-2003,PF,78,41.5,20.1,7.7,19.9,38.8,2.4,7.5,32.3,2.3,3.7,61.5,7.2,4.8,1.5,0.4,3.3,17,2,15.57
26,Michael JordanWSH,2002-2003,G,82,37,20,8.3,18.6,44.5,0.2,0.7,29.1,3.2,4,82.1,6.1,3.8,1.5,0.5,2.1,13,0,20.14
27,Shareef Abdur-RahimATL,2002-2003,PF,81,38.1,19.9,7,14.6,47.8,0.3,0.7,35,5.6,6.7,84.1,8.4,3,1.1,0.5,2.6,29,0,20.09
28,Sam CassellMIL,2002-2003,PG,78,34.6,19.7,7,14.9,47,0.8,2.1,36.2,4.9,5.7,86.1,4.4,5.8,1.1,0.2,2.3,6,2,23.08
29,Richard HamiltonDET,2002-2003,SG,82,32.2,19.7,7,15.7,44.3,0.4,1.5,26.9,5.4,6.4,83.3,3.9,2.5,0.8,0.2,2.4,0,0,19.76
30,Michael FinleyDAL,2002-2003,SG,69,38.3,19.3,7.3,17.3,42.5,1.7,4.7,37,2.9,3.3,86.1,5.8,3,1.1,0.3,1.7,9,0,18.34
31,Peja StojakovicSAC,2002-2003,SF,72,34,19.2,6.9,14.4,48.1,2.2,5.6,38.2,3.2,3.7,87.5,5.5,2,1,0.1,1.4,6,0,20.04
32,Pau GasolMEM,2002-2003,PF,82,36,19,6.9,13.6,51,0,0.1,10,5.1,6.9,73.6,8.8,2.8,0.4,1.8,2.6,32,0,20.66
33,Jason KiddNJ,2002-2003,PG,80,37.4,18.7,6.4,15.6,41.4,1.6,4.6,34.1,4.2,5,84.1,6.3,8.9,2.2,0.3,3.7,31,4,22.62
34,Eddie JonesMIA,2002-2003,SG,47,38.1,18.5,6.2,14.6,42.3,2.1,5.1,40.7,4,4.9,82.2,4.8,3.7,1.4,0.7,1.8,2,0,19.24
35,Elton BrandLAC,2002-2003,PF,62,39.6,18.5,7.3,14.5,50.2,0,0,0,3.9,5.7,68.5,11.3,2.5,1.1,2.5,2.6,44,1,21.09
36,Juwan HowardDEN,2002-2003,PF,77,35.5,18.4,7.4,16.4,45,0,0.1,50,3.7,4.6,80.3,7.6,3,1,0.4,2.5,18,0,17.16
37,Gilbert ArenasGS,2002-2003,PG,82,35,18.3,6.2,14.4,43.1,1.3,3.8,34.8,4.5,5.7,79.1,4.7,6.3,1.5,0.2,3.5,11,0,19.37
38,Rashard LewisSEA,2002-2003,PF,77,39.5,18.1,6.7,14.9,45.2,1,2.8,34.6,3.7,4.5,82,6.5,1.7,1.3,0.5,1.9,11,0,16.95
39,Rasheed WallacePOR,2002-2003,PF,74,36.3,18.1,7,14.8,47.1,1.5,4.1,35.8,2.7,3.7,73.5,7.4,2.1,0.9,1,1.9,11,0,18.44
40,Steve NashDAL,2002-2003,PG,82,33.1,17.7,6.3,13.6,46.5,1.4,3.3,41.3,3.8,4.1,90.9,2.9,7.3,1,0.1,2.3,19,0,23.51
41,Matt HarpringUTAH,2002-2003,SF,78,32.8,17.6,6.7,13.1,51.1,0.8,2.1,41.2,3.4,4.2,79.2,6.6,1.7,0.9,0.2,2.1,12,0,19.05
42,Wally SzczerbiakMIN,2002-2003,SG,52,35.3,17.6,6.8,14,48.1,1.2,2.8,42.1,2.9,3.3,86.7,4.6,2.6,0.8,0.4,1.7,2,0,17.84
43,Cuttino MobleyHOU,2002-2003,SG,73,41.7,17.5,6.3,14.6,43.4,1.5,4.4,35.2,3.3,3.9,85.8,4.2,2.8,1.3,0.5,2.3,2,0,15.21
44,Jason TerryATL,2002-2003,G,81,38,17.2,6,14.1,42.8,2,5.3,37.1,3.2,3.6,88.7,3.4,7.4,1.6,0.2,3.1,20,1,18.92
45,Zydrunas IlgauskasCLE,2002-2003,C,81,30,17.2,6.1,13.9,44.1,0,0.1,0,4.9,6.3,78.1,7.5,1.6,0.7,1.9,2.6,20,0,19.31
46,Baron DavisNO,2002-2003,PG,50,37.8,17.1,6.6,16,41.6,2,5.7,35,1.9,2.6,71,3.7,6.4,1.8,0.4,2.8,8,0,17.51
47,Corey MaggetteLAC,2002-2003,SF,64,31.3,16.8,5.4,12.1,44.4,1,2.8,35,5.1,6.3,80.2,5,1.9,0.9,0.3,2.3,3,0,17.79
48,David WesleyNO,2002-2003,SG,73,37.1,16.7,6.2,14.2,43.3,1.8,4.3,42.4,2.5,3.2,78.1,2.4,3.4,1.5,0.1,1.8,0,0,15.74
49,Kenyon MartinNJ,2002-2003,PF,77,34.1,16.7,6.6,14.1,47,0.1,0.6,20.9,3.3,5.1,65.3,8.3,2.4,1.3,0.9,2.5,24,0,16.83
50,Latrell SprewellNY,2002-2003,SG,74,38.6,16.4,6.1,15.2,40.3,1.8,4.9,37.2,2.3,2.9,79.4,3.9,4.5,1.4,0.3,2.3,4,1,15.18
51,Chauncey BillupsDET,2002-2003,PG,74,31.4,16.2,4.9,11.8,42.1,2,5.1,39.2,4.3,4.9,87.8,3.7,3.9,0.9,0.2,1.8,3,0,21.1
52,Mike BibbySAC,2002-2003,PG,55,33.4,15.9,6,12.7,47,1,2.5,40.9,2.9,3.4,86.1,2.7,5.2,1.3,0.1,2.3,2,0,18.24
53,Keith Van HornPHI,2002-2003,PF,74,31.6,15.9,6.2,12.9,48.2,0.9,2.4,36.9,2.6,3.2,80.4,7.1,1.3,0.9,0.4,2,14,0,17.15
54,Jason RichardsonGS,2002-2003,SG,82,32.9,15.6,5.8,14.2,41,1.5,4.1,36.8,2.5,3.3,76.4,4.6,3,1.1,0.3,2.2,3,0,15.5
55,Mike MillerMEM/ORL,2002-2003,SG,65,33.6,15.6,5.7,13.2,43.4,1.7,4.6,36.3,2.4,2.9,83.9,5.2,2.6,0.6,0.3,1.9,2,0,15.23
56,Richard JeffersonNJ,2002-2003,F,80,36,15.5,5.7,11.4,50.1,0.1,0.3,25,4.1,5.5,74.3,6.4,2.5,1,0.6,2,11,1,16.44
57,Metta World PeaceIND,2002-2003,SF,69,33.6,15.5,5.2,12.3,42.8,1,3.1,33.6,4,5.4,73.6,5.2,2.9,2.3,0.7,2.1,4,0,17.49
58,Tony ParkerSA,2002-2003,G,82,33.8,15.5,5.9,12.7,46.4,1,3,33.7,2.7,3.5,75.5,2.6,5.3,0.9,0,2.4,4,0,17.17
59,Caron ButlerMIA,2002-2003,SF,78,36.6,15.4,5.5,13.2,41.6,0.4,1.4,31.8,4,4.8,82.4,5.1,2.7,1.8,0.4,2.5,3,0,15.46
60,Bonzi WellsPOR,2002-2003,SG,75,31.9,15.2,5.8,13.2,44.1,0.5,1.7,29.2,3,4.2,72.2,5.3,3.3,1.6,0.2,2.9,5,0,16.15
61,Bobby JacksonSAC,2002-2003,PG,59,28.4,15.2,5.8,12.4,46.4,1.5,4,37.9,2.1,2.5,84.6,3.7,3.1,1.2,0.1,1.8,2,0,18.92
62,Michael ReddMIL,2002-2003,SG,82,28.2,15.1,5.5,11.8,46.9,2.2,5.1,43.8,1.8,2.3,80.5,4.5,1.4,1.2,0.2,0.9,6,0,21.33
63,Lamar OdomLAC,2002-2003,PF,49,34.3,14.6,5.5,12.5,43.9,0.9,2.6,32.6,2.8,3.6,77.7,6.7,3.6,0.9,0.8,2.9,6,0,14.88
64,Grant HillORL,2002-2003,SF,29,29.1,14.5,5.2,10.6,49.2,0,0.1,25,4.1,5,81.9,7.1,4.2,1,0.4,2.9,5,0,21.02
65,Desmond MasonSEA/MIL,2002-2003,SF,80,34.5,14.3,5.7,12.7,44.9,0.3,0.9,29.2,2.7,3.5,74.9,6.5,2,0.8,0.4,1.4,13,0,15.4
66,Voshon LenardTOR,2002-2003,SG,63,30.6,14.3,5.2,12.8,40.2,1.5,4,36.5,2.5,3.1,80.4,3.4,2.3,0.9,0.3,1.6,2,0,15.17
67,Troy HudsonMIN,2002-2003,PG,79,32.9,14.2,5.2,12.1,42.8,1.2,3.4,36.5,2.6,2.9,90,2.3,5.7,0.8,0.1,2.3,6,0,16.19
68,Morris PetersonTOR,2002-2003,SG,82,36,14.1,5.1,13.1,39.2,1.4,4.2,33.7,2.4,3,78.9,4.4,2.3,1.1,0.4,1.6,2,0,13.13
69,Kurt ThomasNY,2002-2003,PF,81,31.8,14,6.1,12.7,48.3,0,0,66.7,1.7,2.3,75,7.9,2,1,1.2,1.7,20,0,16.46
70,Antonio DavisTOR,2002-2003,PF,53,35.7,13.9,4.9,12.1,40.7,0,0,0,4.1,5.3,77.1,8.2,2.5,0.4,1.2,2.2,14,0,14.68
71,Derek AndersonPOR,2002-2003,SG,76,33.6,13.9,4.7,10.9,42.7,1.5,4.4,35,3,3.5,85.9,3.5,4.3,1.2,0.2,1.7,2,0,17.11
72,Andre MillerLAC,2002-2003,PG,80,36.4,13.6,4.7,11.6,40.6,0.3,1.4,21.3,3.9,4.9,79.5,4,6.7,1.2,0.1,2.6,12,1,15.65
73,Amar'e StoudemirePHX,2002-2003,C,82,31.3,13.5,4.8,10.1,47.2,0,0.1,20,3.9,5.9,66.1,8.8,1,0.8,1.1,2.3,25,0,15.83
74,Yao MingHOU,2002-2003,C,82,29,13.5,4.9,9.8,49.8,0,0,50,3.7,4.5,81.1,8.2,1.7,0.4,1.8,2.1,27,0,20.2
75,Dajuan WagnerCLE,2002-2003,SG,47,29.5,13.4,4.7,12.9,36.9,1.2,3.7,31.6,2.7,3.4,80,1.7,2.8,0.8,0.1,1.8,1,0,11.88
76,Donyell MarshallCHI,2002-2003,PF,78,30.5,13.4,5.4,11.8,45.9,0.4,1.1,37.9,2.1,2.8,75.6,9,1.8,1.2,1.1,1.7,30,0,17.86
77,Tim ThomasMIL,2002-2003,PF,80,29.5,13.3,5.2,11.6,44.3,1.2,3.3,36.6,1.8,2.3,78,4.9,1.3,0.9,0.6,1.7,2,0,14.71
78,Alvin WilliamsTOR,2002-2003,PG,78,33.8,13.2,5.1,11.6,43.8,0.6,1.9,32.9,2.4,3.1,78.2,3.1,5.3,1.4,0.3,1.6,2,0,17.1
79,Brad MillerIND,2002-2003,C,73,31.1,13.1,4.5,9.1,49.3,0.1,0.2,31.3,4,4.9,81.8,8.3,2.6,0.9,0.6,1.6,27,0,18.8
80,Kerry KittlesNJ,2002-2003,SG,65,30,13,5.1,10.9,46.7,1.2,3.4,35.6,1.6,2.1,78.5,3.9,2.6,1.6,0.5,0.8,1,0,18.09
81,Eric SnowPHI,2002-2003,PG,82,37.9,12.9,4.4,9.7,45.2,0.1,0.4,21.9,4,4.6,85.8,3.7,6.6,1.6,0.1,2.4,10,1,15.61
82,Larry HughesWSH,2002-2003,SG,67,31.9,12.8,5.2,11.1,46.7,0.4,1.2,36.7,2,2.8,73.1,4.6,3.1,1.3,0.4,2,6,0,15.82
83,Reggie MillerIND,2002-2003,SG,70,30.2,12.6,4,9.1,44.1,1.6,4.5,35.5,3,3.3,90,2.5,2.4,0.9,0.1,0.9,1,0,16.17
84,Drew GoodenMEM/ORL,2002-2003,PF,70,26.8,12.5,5.1,11.1,45.7,0.2,0.7,29.2,2.2,3,71.2,6.5,1.2,0.8,0.5,2.1,12,0,15.21
85,Nick Van ExelDAL,2002-2003,PG,73,27.8,12.5,4.7,11.4,41.2,1.6,4.3,37.8,1.5,2,76.4,2.8,4.3,0.6,0.1,1.7,2,0,16.7
86,Gordan GiricekMEM/ORL,2002-2003,SG,76,28.3,12.3,4.6,10.6,43.6,1.1,3.3,34.1,2,2.4,82,3.1,1.8,0.7,0.1,1.9,0,0,12.75
87,Michael OlowokandiLAC,2002-2003,C,36,38,12.3,5.2,12.1,42.7,0,0,0,1.9,2.9,65.7,9.1,1.3,0.5,2.2,2.7,11,0,10.55
88,Clifford RobinsonDET,2002-2003,PF,81,34.9,12.2,4.6,11.5,39.8,1.1,3.2,33.6,2,2.9,67.6,3.9,3.3,1.1,1.1,2,2,0,12.76
89,Al HarringtonIND,2002-2003,PF,82,30.1,12.2,4.7,10.9,43.4,0.2,0.6,28.3,2.6,3.3,77,6.2,1.5,0.9,0.4,2,10,0,12.54
90,Jason WilliamsMEM,2002-2003,PG,76,31.7,12.1,4.4,11.3,38.8,1.9,5.3,35.4,1.4,1.7,84,2.8,8.3,1.2,0.1,2.2,20,0,17.83
91,Andrei KirilenkoUTAH,2002-2003,SF,80,27.7,12,3.9,8,49.1,0.5,1.4,32.5,3.7,4.6,80,5.3,1.7,1.5,2.2,1.7,4,0,20.03
92,Corliss WilliamsonDET,2002-2003,PF,82,25.1,12,4.6,10.1,45.3,0,0.1,18.2,2.9,3.7,79,4.4,1.3,0.5,0.3,1.5,2,0,16.04
93,Stephen JacksonSA,2002-2003,SF,80,28.2,11.8,4.5,10.2,43.5,1.2,3.7,32,1.7,2.3,76,3.6,2.3,1.6,0.4,2.2,1,0,14.73
94,Marcus FizerCHI,2002-2003,F,38,21.3,11.7,4.7,10.1,46.5,0,0.2,16.7,2.3,3.5,65.7,5.7,1.3,0.4,0.4,1.5,5,0,18.04
95,Troy MurphyGS,2002-2003,PF,79,31.8,11.7,4.3,9.5,45.1,0,0.2,21.4,3.1,3.7,84.1,10.2,1.3,0.8,0.4,1.4,37,0,15.38
96,Toni KukocMIL,2002-2003,SF,63,27,11.6,4,9.2,43.2,1.5,4.2,36.1,2.2,3.1,70.6,4.2,3.7,1.3,0.5,1.9,1,0,18.35
97,Lorenzen WrightMEM,2002-2003,PF,70,28.3,11.4,4.6,10.2,45.4,0,0.1,0,2.1,3.2,65.9,7.5,1.1,0.7,0.8,1.6,13,0,14.21
98,Rasho NesterovicMIN,2002-2003,C,77,30.4,11.2,5.2,9.9,52.5,0,0,0,0.8,1.2,64.2,6.5,1.5,0.5,1.5,1.3,14,0,14.44
99,Wesley PersonMEM,2002-2003,SF,66,29.4,11,4.2,9.1,45.6,1.5,3.5,43.3,1.2,1.5,81.4,2.9,1.7,0.6,0.3,0.8,1,0,13.86
100,John StocktonUTAH,2002-2003,G,82,27.7,10.8,3.8,7.8,48.3,0.4,1,36.3,2.9,3.5,82.6,2.5,7.7,1.7,0.2,2.2,15,0,20.68
101,Scottie PippenPOR,2002-2003,SF,64,29.9,10.8,4.1,9.3,44.4,0.6,2.1,28.6,1.9,2.3,81.8,4.3,4.5,1.6,0.4,2.6,2,0,15.36
102,James PoseyDEN/HOU,2002-2003,SF,83,30.3,10.8,3.7,9.1,41.1,0.8,2.8,30.6,2.5,3,83.3,5.1,2.2,1.3,0.2,1.7,8,1,13.53
103,Jamal CrawfordCHI,2002-2003,G,80,24.9,10.7,4.2,10.1,41.3,1.1,3,35.5,1.3,1.6,80.6,2.3,4.2,1,0.3,1.7,4,0,15.99
104,Pat GarrityORL,2002-2003,PF,81,31.9,10.7,3.9,9.2,41.9,2,5,39.6,1,1.2,83,3.8,1.5,0.8,0.2,1,1,0,11.19
105,P.J. BrownNO,2002-2003,PF,78,33.4,10.7,4.1,7.7,53.1,0,0,0,2.5,3,83.6,9,1.9,0.9,1,1.3,20,0,16.73
106,Anfernee HardawayPHX,2002-2003,SF,58,30.6,10.6,4.4,9.9,44.7,0.4,1.3,35.6,1.3,1.7,79.4,4.4,4.1,1.1,0.4,2.5,5,1,13.26
107,Derek FisherLAL,2002-2003,PG,82,34.5,10.5,4.1,9.5,43.7,1,2.6,40.1,1.2,1.5,80,2.9,3.6,1.1,0.2,1.1,0,0,12.1
108,Nene DEN,2002-2003,C,80,28.2,10.5,4,7.7,51.9,0,0,0,2.5,4.3,57.8,6.1,1.9,1.6,0.8,2.3,9,0,14.48
109,Eddy CurryCHI,2002-2003,NA,81,19.4,10.5,4.1,7.1,58.5,0,0,0,2.2,3.5,62.4,4.4,0.5,0.2,0.8,1.7,5,0,17.3
110,Malik RoseSA,2002-2003,PF,79,24.5,10.4,3.7,8,45.9,0,0.1,40,3.1,3.9,79.1,6.4,1.6,0.7,0.5,2.2,10,0,15.9
111,Lucious HarrisNJ,2002-2003,SG,77,25.6,10.3,3.9,9.4,41.3,0.6,1.8,34.6,2,2.5,80.4,3,2,0.7,0.1,0.9,1,0,13.93
112,Brent BarrySEA,2002-2003,SG,75,33.1,10.3,3.5,7.7,45.8,1.6,3.9,40.3,1.7,2.1,79.5,4,5.1,1.5,0.2,1.9,4,0,15.77
113,Brian GrantMIA,2002-2003,PF,82,32.2,10.3,4.2,8.2,50.9,0,0,0,1.9,2.5,77.1,10.2,1.3,0.8,0.6,1.6,31,0,14.83
114,Jamaal MagloireNO,2002-2003,C,82,29.8,10.3,3.7,7.7,48,0,0,0,2.8,3.9,71.7,8.8,1.1,0.6,1.4,1.9,24,0,14.7
115,Kenny ThomasPHI/HOU,2002-2003,PF,66,30,10.1,3.9,8.5,46.5,0,0,0,2.2,3,74.6,8,1.7,0.9,0.4,1.8,17,0,14.4
116,Vladimir RadmanovicSEA,2002-2003,SF,72,26.5,10.1,3.8,9.3,41,1.4,4.1,35.5,1,1.4,70.6,4.5,1.3,0.9,0.3,1.4,3,0,13.32
117,Carlos BoozerCLE,2002-2003,PF,81,25.3,10,4.1,7.6,53.6,0,0,0,1.8,2.4,77.1,7.5,1.3,0.7,0.6,1.3,21,0,16.97
118,Vlade DivacSAC,2002-2003,C,80,29.8,9.9,3.8,8.2,46.6,0.1,0.3,24,2.2,3.1,71.3,7.2,3.4,1,1.3,1.9,11,0,15.25
119,Jumaine JonesCLE,2002-2003,SF,80,27.6,9.8,3.9,8.9,43.4,1.4,3.9,35.4,0.7,1,68.7,5.1,1.4,0.8,0.3,1.3,5,0,12.29
120,Joe JohnsonPHX,2002-2003,G,82,27.5,9.8,3.9,9.7,39.7,0.9,2.5,36.6,1.2,1.5,77.4,3.2,2.6,0.8,0.2,1.3,1,0,12.1
121,Tony DelkBOS,2002-2003,PG,67,28,9.8,3.5,8.4,41.6,1.8,4.5,39.5,1,1.3,78.2,3.5,2.2,1.1,0.1,1,0,0,13.79
122,Jerome WilliamsTOR,2002-2003,PF,71,33,9.7,3.8,7.5,49.9,0,0.1,16.7,2.2,4,55.5,9.2,1.3,1.6,0.4,1.4,20,0,14.84
123,Dion GloverATL,2002-2003,SG,76,24.9,9.7,3.6,8.5,42.7,0.7,2.1,35.4,1.7,2.1,78.4,3.7,1.9,0.9,0.2,1.4,2,0,13.79
124,Eric PiatkowskiLAC,2002-2003,SG,62,21.9,9.7,3.4,7.2,47.1,1.3,3.2,39.8,1.6,2,82.8,2.5,1.1,0.5,0.1,0.9,0,0,16.23
125,Shane BattierMEM,2002-2003,SF,78,30.6,9.7,3.5,7.3,48.3,1.1,2.8,39.8,1.5,1.9,82.8,4.4,1.3,1.3,1.1,0.9,2,0,14.35
126,Stromile SwiftMEM,2002-2003,PF,67,22.1,9.7,3.5,7.3,48.1,0,0,0,2.6,3.7,72.2,5.7,0.7,0.8,1.6,1.5,10,0,17.49
127,Lindsey HunterTOR,2002-2003,SG,29,23.2,9.7,3.7,10.4,35.1,1.2,3.7,31.8,1.2,1.6,72.3,2,2.4,1.2,0.2,2,0,0,11.81
128,Malik AllenMIA,2002-2003,PF,80,29,9.6,4.2,9.9,42.4,0,0.1,0,1.2,1.5,80.2,5.3,0.7,0.5,1,1.6,5,0,10
129,Jay WilliamsCHI,2002-2003,G,75,26.1,9.5,3.6,9.1,39.9,0.9,2.7,32.2,1.4,2.1,64,2.6,4.7,1.1,0.2,2.3,3,1,12.8
130,Derrick ColemanPHI,2002-2003,PF,64,27.2,9.4,3.5,7.8,44.8,0.3,1,32.8,2.1,2.7,78.4,7,1.4,0.8,1.1,1.5,12,0,14.69
131,Predrag DrobnjakSEA,2002-2003,C,82,24.2,9.4,4,9.6,41.2,0.4,1,35.3,1.1,1.4,79.1,3.9,1,0.6,0.5,0.8,1,0,12.77
132,Darrel ArmstrongORL,2002-2003,PG,82,28.7,9.4,3.2,7.8,40.9,1,2.8,33.6,2,2.3,87.8,3.6,3.9,1.6,0.2,2,1,0,14.58
133,Quentin RichardsonLAC,2002-2003,SF,59,23.2,9.4,3.4,9.3,37.2,1,3.4,30.8,1.4,2.1,68.5,4.8,0.9,0.6,0.2,1.1,2,0,12.93
134,Doug ChristieSAC,2002-2003,SG,80,33.9,9.4,3.3,7,47.9,0.9,2.3,39.5,1.8,2.2,81,4.3,4.7,2.3,0.5,1.8,5,0,14.67
135,Raef LaFrentzDAL,2002-2003,C,69,23.3,9.3,3.9,7.4,51.8,0.7,1.7,40.5,0.9,1.3,68.2,4.8,0.8,0.5,1.3,0.7,5,0,15.79
136,Darius MilesCLE,2002-2003,SF,67,30,9.2,3.9,9.6,41,0,0.2,0,1.4,2.3,59.4,5.4,2.6,1,1,2.7,3,0,9.89
137,Tyson ChandlerCHI,2002-2003,C,75,24.4,9.2,3.4,6.5,53.1,0,0,0,2.4,3.9,60.8,6.9,1,0.5,1.4,1.8,13,0,15.11
138,Eric WilliamsBOS,2002-2003,PF,82,28.7,9.1,3.1,7,44.2,0.5,1.3,33.6,2.5,3.3,75,4.7,1.7,1,0.2,1.2,3,0,12.77
139,Howard EisleyNY,2002-2003,PG,82,27.4,9.1,3.2,7.7,41.7,1.6,4.1,38.9,1.1,1.3,84.8,2.3,5.4,0.9,0.1,1.8,4,0,14.47
140,Rodney WhiteDEN,2002-2003,SF,72,21.7,9,3.6,8.9,40.8,0.4,1.9,23.9,1.4,1.7,78.4,3,1.7,0.6,0.4,2.2,1,1,10.37
141,Aaron McKiePHI,2002-2003,SG,80,29.7,9,3.6,8.3,42.9,0.5,1.4,33,1.4,1.7,83.6,4.4,3.5,1.6,0.1,1.4,1,0,13.52
142,Glen RiceHOU,2002-2003,SF,62,24.7,9,3.2,7.4,42.9,1.6,4.1,39.8,1,1.3,75.9,2.5,1,0.4,0.1,0.9,0,0,12.33
143,Rick FoxLAL,2002-2003,SF,76,28.7,9,3.4,8.2,42.2,1.4,3.7,37.5,0.7,0.9,75.4,4.3,3.3,0.9,0.2,1.6,2,0,12.01
144,Earl BoykinsGS,2002-2003,PG,68,19.4,8.8,2.9,6.8,42.9,0.4,1.1,37.7,2.5,2.9,86.5,1.3,3.3,0.6,0.1,1.1,0,0,18.24
145,Theo RatliffATL,2002-2003,C,81,31.1,8.7,3.4,7.3,46.4,0,0,0,1.9,2.6,72,7.5,0.9,0.7,3.2,1.7,9,0,12.96
146,Kendall GillMIN,2002-2003,SF,82,25.2,8.7,3.5,8.3,42.2,0.2,0.7,32.2,1.5,2,76.4,3,1.9,1,0.2,1.3,0,0,11.07
147,Calbert CheaneyUTAH,2002-2003,SG,81,29,8.6,4,8,49.9,0.1,0.3,40,0.5,0.9,58,3.5,2,0.8,0.2,1.3,0,0,9.67
148,Tyronn LueWSH,2002-2003,PG,75,26.5,8.6,3.3,7.6,43.3,0.8,2.3,34.1,1.2,1.4,87.5,2,3.5,0.6,0,1,1,0,13.34
149,Eddie GriffinHOU,2002-2003,PF,77,24.5,8.6,3.5,8.8,40,0.8,2.5,33.3,0.8,1.2,61.7,6,1.1,0.7,1.4,1,8,0,15.13
150,David RobinsonSA,2002-2003,C,64,26.2,8.5,3.1,6.6,46.9,0,0,0,2.4,3.3,71,7.9,1,0.8,1.7,1.3,13,0,16.74
