rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
54,Brandon KnightDET,2011-2012,PG,66,32.3,12.8,4.8,11.7,41.5,1.6,4.2,38,1.6,2.1,75.9,3.2,3.8,0.7,0.2,2.6,3,0,11.79
55,Roy HibbertIND,2011-2012,C,65,29.8,12.8,5.1,10.3,49.7,0,0,0,2.6,3.7,71.1,8.8,1.7,0.5,2,2,21,0,19.35
56,Thaddeus YoungPHI,2011-2012,PF,63,27.9,12.8,5.5,10.9,50.7,0,0.1,25,1.8,2.3,77.1,5.2,1.2,1,0.7,0.9,1,0,18.93
57,David WestIND,2011-2012,F,66,29.2,12.8,5.3,10.8,48.7,0,0.1,22.2,2.2,2.7,80.7,6.6,2.1,0.8,0.7,1.4,12,0,17.84
58,Mike ConleyMEM,2011-2012,PG,62,35.1,12.7,4.8,11,43.3,1,2.6,37.7,2.2,2.5,86.1,2.5,6.5,2.2,0.2,2,8,0,16.79
59,Tayshaun PrinceDET,2011-2012,SF,63,33.1,12.7,5.3,12.7,42.1,0.6,1.7,35.6,1.4,1.8,77.4,4.5,2.4,0.4,0.5,1.2,2,0,12.89
60,Jared DudleyPHX,2011-2012,SF,65,31.1,12.7,4.8,9.9,48.5,1.2,3.2,38.3,1.8,2.5,72.6,4.6,1.7,0.8,0.3,1.1,2,0,15.48
61,O.J. MayoMEM,2011-2012,SG,66,26.8,12.6,4.5,11.2,40.8,1.5,4.2,36.4,2,2.6,77.3,3.2,2.6,1.1,0.3,1.9,0,0,14.76
62,Jeff TeagueATL,2011-2012,PG,66,33.1,12.6,4.8,10.2,47.6,0.8,2.3,34.2,2.1,2.8,75.7,2.4,4.9,1.6,0.6,2,3,0,15.83
63,Klay ThompsonGS,2011-2012,SG,66,24.4,12.5,4.8,10.9,44.3,1.7,4.1,41.4,1.2,1.4,86.8,2.4,2,0.7,0.3,1.6,0,0,14.97
64,Brandon BassBOS,2011-2012,PF,59,31.7,12.5,5.1,10.7,47.9,0,0,0,2.2,2.8,81,6.2,0.9,0.6,0.9,1.1,7,0,14.21
65,Steve NashPHX,2011-2012,PG,62,31.6,12.5,4.8,9,53.2,0.9,2.3,39,2,2.3,89.4,3,10.7,0.6,0.1,3.7,28,0,20.29
66,Andre IguodalaPHI,2011-2012,F,62,35.6,12.4,4.6,10.2,45.4,1.2,3.1,39.4,2,3.2,61.7,6.1,5.5,1.7,0.5,1.9,8,1,17.59
67,Kemba WalkerCHA,2011-2012,PG,66,27.2,12.1,4.3,11.6,36.6,1,3.4,30.5,2.5,3.2,78.9,3.5,4.4,0.9,0.3,1.8,2,1,14.98
68,Paul GeorgeIND,2011-2012,SG,66,29.7,12.1,4.3,9.7,44,1.4,3.5,38.5,2.2,2.8,80.2,5.6,2.4,1.6,0.6,1.8,2,0,16.55
69,Anthony MorrowNJ,2011-2012,SG,62,26.4,12,4.4,10.6,41.3,1.7,4.6,37.1,1.6,1.7,93.3,2,1,0.7,0.1,1.1,0,0,13.12
70,Caron ButlerLAC,2011-2012,SF,63,29.7,12,4.6,11.2,40.7,1.5,4.1,35.8,1.4,1.7,81.3,3.7,1.2,0.8,0.1,1.2,1,0,11.77
71,Jameer NelsonORL,2011-2012,G,57,29.9,11.9,4.5,10.6,42.7,1.5,4.1,37.7,1.2,1.5,80.7,3.2,5.7,0.7,0.1,2.4,4,0,14.66
72,Gordon HaywardUTAH,2011-2012,SF,66,30.4,11.8,4,8.9,45.6,0.8,2.4,34.6,2.9,3.5,83.2,3.5,3.1,0.8,0.6,1.7,1,0,15.59
73,Marco BelinelliNO,2011-2012,G,66,29.8,11.8,4.3,10.4,41.7,1.6,4.3,37.7,1.5,2,78.3,2.6,1.5,0.7,0.1,1,0,0,12
74,Goran DragicHOU,2011-2012,PG,66,26.5,11.7,4.2,9.1,46.2,1,3.1,33.7,2.3,2.9,80.5,2.5,5.3,1.3,0.2,2.4,8,0,18.03
75,JJ RedickORL,2011-2012,SG,65,27.2,11.6,3.8,9,42.5,1.7,4.1,41.8,2.2,2.4,91.1,2.3,2.5,0.4,0.1,1,0,0,15.14
76,Isaiah ThomasSAC,2011-2012,G,65,25.5,11.5,3.9,8.8,44.8,1.3,3.4,37.9,2.4,2.8,83.2,2.6,4.1,0.8,0.1,1.6,3,0,17.68
77,Raymond FeltonPOR,2011-2012,G,60,31.8,11.4,4.4,10.7,40.7,1,3.4,30.5,1.7,2.1,80.6,2.5,6.5,1.3,0.2,2.8,6,0,13.46
78,Courtney LeeHOU,2011-2012,G,58,30.3,11.4,4.3,10,43.3,1.5,3.7,40.1,1.2,1.5,82.6,2.7,1.5,1.2,0.4,1.1,0,0,12.61
79,Devin HarrisUTAH,2011-2012,G,63,27.6,11.3,3.8,8.6,44.5,1.2,3.4,36.2,2.5,3.3,74.6,1.8,5,1,0.2,1.9,1,0,16.08
80,JaVale McGeeWSH/DEN,2011-2012,C,61,25.2,11.3,5,9,55.6,0,0,0,1.3,2.7,46.1,7.8,0.5,0.6,2.2,1.4,15,0,19.9
81,Tyson ChandlerNY,2011-2012,C,62,33.2,11.3,3.9,5.7,67.9,0,0,0,3.5,5.1,68.9,9.9,0.9,0.9,1.4,1.6,20,0,18.66
82,Ramon SessionsLAL/CLE,2011-2012,G,64,26.7,11.3,3.8,8.8,42.8,0.7,1.5,44.3,3,3.9,78.2,3.3,5.5,0.7,0,2.2,5,0,16.79
83,Leandro BarbosaIND/TOR,2011-2012,G,64,21.6,11.1,4.2,10,42.5,1,2.7,38.2,1.6,1.9,81.5,2,1.5,0.9,0.1,1.5,0,0,14.07
84,Shannon BrownPHX,2011-2012,PG,59,23.7,11,4.3,10.1,42,1.2,3.2,36.2,1.4,1.7,80.8,2.7,1.2,0.7,0.3,1.1,0,0,13.68
85,Elton BrandPHI,2011-2012,PF,60,28.9,11,4.8,9.7,49.4,0,0,0,1.4,1.9,73.3,7.2,1.6,1,1.6,1.1,11,0,18.07
86,Randy FoyeLAC,2011-2012,SG,65,25.9,11,3.9,9.9,39.8,2,5.1,38.6,1.1,1.3,85.9,2.1,2.2,0.7,0.4,1.1,1,0,13.56
87,Shawn MarionDAL,2011-2012,SG,63,30.5,10.6,4.6,10.3,44.6,0.3,1.1,29.4,1.2,1.5,79.6,7.4,2.1,1.1,0.6,1.6,12,0,15.05
88,Alonzo GeeCLE,2011-2012,SF,63,29,10.6,3.6,8.7,41.2,0.7,2.2,32.1,2.7,3.4,78.8,5.1,1.8,1.3,0.3,1.8,2,0,13.23
89,Channing FryePHX,2011-2012,F,64,26.1,10.5,4,9.6,41.6,1.4,4.1,34.6,1.1,1.3,89,5.9,1.4,0.7,1.1,1,9,0,14.92
90,Darren CollisonIND,2011-2012,PG,60,31.3,10.4,3.8,8.7,44,0.6,1.6,36.2,2.1,2.6,83,3.1,4.8,0.8,0.2,1.9,3,0,13.62
91,Dorell WrightGS,2011-2012,SF,61,27,10.3,3.6,8.6,42.2,1.7,4.8,36,1.3,1.6,81.6,4.6,1.5,1,0.4,0.8,5,0,15.07
92,Joakim NoahCHI,2011-2012,C,64,30.4,10.2,3.9,7.7,50.8,0,0,0,2.4,3.2,74.8,9.8,2.5,0.6,1.4,1.4,24,1,19.59
93,Marvin WilliamsATL,2011-2012,F,57,26.3,10.2,3.6,8.2,43.2,1,2.6,38.9,2,2.6,78.8,5.2,1.2,0.8,0.3,0.7,2,0,15.87
94,Vince CarterDAL,2011-2012,G,61,25.3,10.1,3.7,8.9,41.1,1.2,3.4,36.1,1.6,1.9,82.6,3.4,2.3,0.9,0.4,1.4,1,0,13.61
95,Mario ChalmersMIA,2011-2012,G,64,28.5,9.8,3.5,7.8,44.8,1.6,4.1,38.8,1.3,1.6,79.2,2.7,3.5,1.5,0.2,2.2,0,0,12.98
96,Tony AllenMEM,2011-2012,SG,58,26.3,9.8,3.6,7.7,46.9,0.1,0.4,30.8,2.4,3,80,4,1.4,1.8,0.6,1.6,0,0,15.7
97,Brandon RushGS,2011-2012,F,65,26.4,9.8,3.6,7.2,50.1,1.5,3.4,45.2,1,1.3,79.3,3.9,1.4,0.5,0.9,1,1,0,15.25
98,Andre MillerDEN,2011-2012,PG,66,27.4,9.7,3.7,8.4,43.8,0.3,1.3,21.7,2.1,2.6,81.1,3.3,6.7,1,0.1,2.7,8,0,14.84
99,Chase BudingerHOU,2011-2012,SF,58,22.4,9.6,3.6,8.1,44.2,1.5,3.8,40.2,0.9,1.2,77.1,3.7,1.3,0.5,0.1,0.9,1,0,14.92
100,DeJuan BlairSA,2011-2012,C,64,21.3,9.5,4.2,7.9,53.4,0,0,0,1.1,1.9,61.3,5.5,1.2,0.9,0.2,1.4,8,0,17.61
101,Iman ShumpertNY,2011-2012,G,59,28.9,9.5,3.6,9.1,40.1,0.8,2.7,30.6,1.5,1.8,79.8,3.2,2.8,1.7,0.1,1.9,0,0,10.83
102,Chandler ParsonsHOU,2011-2012,SF,63,28.6,9.5,3.9,8.7,45.2,1,2.8,33.7,0.7,1.2,55.1,4.8,2.1,1.2,0.5,1.3,2,0,13.33
103,Evan TurnerPHI,2011-2012,G,65,26.4,9.4,4,9.1,44.6,0.2,0.8,22.4,1.1,1.7,67.6,5.8,2.8,0.6,0.3,1.6,5,0,12.69
104,Byron MullensCHA,2011-2012,C,65,22.5,9.3,3.9,9.1,42.5,0.2,0.8,23.5,1.4,1.7,82.1,5,0.9,0.3,0.8,1.1,6,0,13.02
105,Tiago SplitterSA,2011-2012,C,59,19,9.3,3.6,5.8,61.8,0,0,0,2.1,3.1,69.1,5.2,1.1,0.4,0.8,1.5,2,0,20.51
106,Tyler HansbroughIND,2011-2012,PF,66,21.8,9.3,2.9,7.3,40.5,0,0,0,3.4,4.2,81.3,4.4,0.5,0.8,0.1,1,2,0,14.71
107,Glen DavisORL,2011-2012,PF,61,23.4,9.3,3.7,8.8,42.1,0,0.2,14.3,1.9,2.7,68.3,5.4,0.8,0.7,0.3,1.2,6,0,13.28
108,Richard JeffersonSA/GS,2011-2012,F,63,27.7,9.2,3.2,7.7,41.6,1.8,4.3,42,0.9,1.3,69.4,3.5,1.4,0.6,0.3,0.8,0,0,11.15
109,Serge IbakaOKC,2011-2012,F,66,27.2,9.1,4,7.4,53.5,0,0,33.3,1.2,1.8,66.1,7.5,0.4,0.5,3.7,1.2,12,1,18.98
109,Danny GreenSA,2011-2012,SF,66,23.1,9.1,3.2,7.2,44.2,1.5,3.5,43.6,1.2,1.5,79,3.5,1.3,0.9,0.7,1,0,0,15.55
111,James JohnsonTOR,2011-2012,PF,62,25.2,9.1,3.8,8.4,45,0.3,1,31.7,1.3,1.9,70.4,4.7,2,1.1,1.4,1.6,3,0,14.54
112,Jason ThompsonSAC,2011-2012,PF,64,25.9,9.1,3.7,6.9,53.5,0,0,0,1.7,2.8,60.2,6.9,1.2,0.7,0.7,1.1,15,0,16.41
113,Greivis VasquezNO,2011-2012,PG,66,25.8,8.9,3.4,7.9,43,0.7,2,31.9,1.5,1.8,82.1,2.6,5.4,0.9,0.1,2.2,6,0,14.27
114,Corey BrewerDEN,2011-2012,F,59,21.8,8.9,3.4,7.8,43.4,0.6,2.2,26,1.5,2.2,69.2,2.5,1.5,1.2,0.3,0.9,0,0,13.78
115,Derrick WilliamsMIN,2011-2012,PF,66,21.5,8.8,3.1,7.5,41.2,0.6,2.1,26.8,2.1,3,69.7,4.7,0.6,0.5,0.5,1.2,2,0,12.98
116,Landry FieldsNY,2011-2012,SG,66,28.7,8.8,3.6,7.8,46,0.5,1.8,25.6,1.2,2.1,56.2,4.2,2.6,1.2,0.3,1.5,2,0,12.07
117,Derrick FavorsUTAH,2011-2012,F,65,21.3,8.8,3.4,6.8,49.9,0,0,0,1.9,3,64.9,6.5,0.7,0.6,1,1.6,13,0,17.05
118,Marreese SpeightsMEM/PHI,2011-2012,F,60,22.4,8.8,3.7,8.1,45.3,0,0.1,0,1.4,1.8,77.1,6.2,0.8,0.4,0.5,1.2,7,0,14.12
119,Jonas JerebkoDET,2011-2012,F,64,22.9,8.7,3.3,7.1,46.8,0.5,1.7,30.2,1.6,1.9,80.6,4.8,0.7,0.6,0.3,1,1,0,14.25
120,Jodie MeeksPHI,2011-2012,G,66,24.9,8.4,2.9,7.1,40.9,1.5,4,36.5,1.2,1.3,90.6,2.4,0.8,0.6,0,0.4,0,0,11.5
121,Tristan ThompsonCLE,2011-2012,C,60,23.7,8.2,3.2,7.4,43.9,0,0,0,1.8,3.2,55.2,6.5,0.5,0.5,1,1.4,9,0,13.37
122,Kyle KorverCHI,2011-2012,G,65,22.6,8.1,2.7,6.3,43.2,1.8,4.2,43.5,0.8,1,83.3,2.4,1.7,0.6,0.2,0.8,0,0,13.59
123,Derrick BrownCHA,2011-2012,SF,65,22.2,8.1,3.3,6.3,51.8,0.1,0.4,25,1.4,2.2,66.7,3.6,1,0.7,0.2,0.8,0,0,14.71
124,Kevin SeraphinWSH,2011-2012,C,57,20.6,7.9,3.6,6.7,53.1,0,0,0,0.8,1.2,67.1,4.9,0.6,0.3,1.3,1.2,5,0,15.83
125,Kawhi LeonardSA,2011-2012,SF,64,24,7.9,3.1,6.3,49.3,0.6,1.7,37.6,1.1,1.4,77.3,5.1,1.1,1.3,0.4,0.7,4,0,16.66
126,Zaza PachuliaATL,2011-2012,C,58,28.3,7.8,2.9,5.8,49.9,0,0,0,2,2.7,74.1,7.9,1.4,0.9,0.5,1.4,11,0,14.04
127,Matt BarnesLAL,2011-2012,SF,63,22.9,7.8,2.8,6.1,45.2,0.7,2.2,33.3,1.5,2,74.2,5.5,2,0.6,0.8,1.2,4,0,15.55
128,Metta World PeaceLAL,2011-2012,SF,64,26.9,7.7,2.9,7.3,39.4,0.9,3,29.6,1.1,1.8,61.7,3.4,2.2,1.1,0.4,1.1,0,0,11.03
129,Taj GibsonCHI,2011-2012,F,63,20.4,7.7,3.2,6.4,49.5,0,0,0,1.3,2.1,62.2,5.3,0.7,0.4,1.3,1,4,0,16.9
130,Patrick PattersonHOU,2011-2012,PF,64,23.2,7.7,3.5,8,44,0,0,0,0.6,0.9,70.2,4.5,0.8,0.4,0.6,0.8,1,0,11.58
131,Jimmer FredetteSAC,2011-2012,G,61,18.6,7.6,2.8,7.3,38.6,1.3,3.5,36.1,0.7,0.8,83.3,1.2,1.8,0.5,0,1.1,0,0,10.84
132,Avery BradleyBOS,2011-2012,PG,64,21.4,7.6,3.1,6.3,49.8,0.3,0.8,40.7,1,1.2,79.5,1.8,1.4,0.7,0.2,1.2,0,0,11.31
133,Samuel DalembertHOU,2011-2012,C,65,22.2,7.5,3.1,6.1,50.6,0,0,0,1.4,1.7,79.6,7,0.5,0.6,1.7,1.3,10,0,16.98
134,Markieff MorrisPHX,2011-2012,PF,63,19.5,7.4,2.8,6.9,39.9,0.7,2,34.7,1.2,1.7,71.7,4.4,1,0.7,0.7,1.1,1,0,12.18
135,DeAndre JordanLAC,2011-2012,C,66,27.2,7.4,3.1,4.9,63.2,0,0,0,1.1,2.1,52.5,8.3,0.3,0.5,2,1.1,8,0,16.39
136,Alec BurksUTAH,2011-2012,SG,59,15.9,7.2,2.6,6.1,42.9,0.3,0.8,33.3,1.8,2.4,72.7,2.2,0.9,0.5,0.1,0.9,0,0,14.01
137,Amir JohnsonTOR,2011-2012,F,64,24.3,7.1,3.1,5.3,57.6,0,0.1,40,0.9,1.3,69,6.4,1.2,0.5,1.1,1.5,8,0,14.4
138,Omri CasspiCLE,2011-2012,F,65,20.6,7.1,2.6,6.3,40.3,0.8,2.6,31.5,1.1,1.7,68.5,3.5,1,0.6,0.3,1,0,0,11.26
139,Ronnie BrewerCHI,2011-2012,SF,66,24.8,6.9,2.9,6.7,42.7,0.3,1,27.5,0.8,1.5,56,3.5,2.1,1.1,0.3,0.9,1,0,12.3
140,Norris ColeMIA,2011-2012,PG,65,19.4,6.8,2.7,6.9,39.3,0.3,1.2,27.6,1,1.3,77.6,1.4,2,0.7,0,1.6,0,0,7.99
141,D.J. WhiteCHA,2011-2012,PF,58,18.9,6.8,3,6.1,49.3,0,0,100,0.7,1.1,70.5,3.6,0.8,0.3,0.4,0.7,0,0,12.46
142,Matt BonnerSA,2011-2012,C,65,20.4,6.6,2.4,5.4,44,1.6,3.8,42,0.2,0.3,76.2,3.3,0.9,0.2,0.3,0.2,1,0,13.2
143,Jason MaxiellDET,2011-2012,PF,65,22.6,6.5,2.8,5.9,47.8,0,0,0,0.9,1.6,54.7,5.1,0.6,0.5,0.8,1.1,3,0,11.78
144,Boris DiawSA/CHA,2011-2012,C,57,25,6.4,2.7,6.2,44.4,0.5,1.7,31.3,0.4,0.6,62.9,4.9,3.6,0.6,0.4,2,3,0,11.2
145,Ed DavisTOR,2011-2012,C,66,23.2,6.3,2.6,5.1,51.3,0,0,0,1.1,1.6,67,6.6,0.9,0.6,1,1,5,0,14.22
146,Sebastian TelfairPHX,2011-2012,PG,60,14.9,6.1,2.4,5.7,41.2,0.6,1.8,31.4,0.9,1.1,79.1,1.5,2.3,0.7,0.2,1.1,0,0,13.21
147,Wesley JohnsonMIN,2011-2012,F,65,22.6,6,2.4,6.1,39.8,0.8,2.6,31.4,0.4,0.5,70.6,2.7,0.9,0.5,0.7,0.9,0,0,8.08
148,Al-Farouq AminuNO,2011-2012,SF,66,22.4,6,2.3,5.5,41.1,0.2,0.7,27.7,1.3,1.7,75.4,4.7,1,0.9,0.5,1.4,2,0,10.68
149,Udonis HaslemMIA,2011-2012,PF,64,24.8,6,2.4,5.6,42.3,0,0,0,1.3,1.6,81.4,7.3,0.7,0.5,0.4,0.9,4,0,10.89
150,Beno UdrihMIL,2011-2012,PG,59,18.3,5.9,2.5,5.6,44,0.3,1,28.8,0.7,0.9,70.9,1.7,3.8,0.6,0,1.3,0,0,13.16
