rank,name,season,POS,GP,MIN,PTS,FGM,FGA,FG%,3_PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,DD2,TD3,PER
12,Ray AllenSEA,2004-2005,SG,78,39.3,23.9,8.2,19.2,42.8,2.7,7.1,37.6,4.8,5.5,88.3,4.4,3.7,1.1,0.1,2.2,1,0,20.97
13,Michael ReddMIL,2004-2005,SG,75,38,23,8.3,18.9,44.1,1.4,3.9,35.5,4.9,5.8,85.4,4.2,2.3,0.8,0.1,1.8,1,0,18.37
14,Shaquille O'NealMIA,2004-2005,C,73,34.1,22.9,9,15,60.1,0,0,0,4.8,10.5,46.1,10.4,2.7,0.5,2.3,2.8,43,0,27.03
15,Richard JeffersonNJ,2004-2005,F,33,41.1,22.2,7.2,17.1,42.2,0.9,2.7,33.7,6.9,8.2,84.4,7.3,4,1,0.5,4,9,0,16.62
16,Corey MaggetteLAC,2004-2005,SF,66,36.9,22.2,6.4,14.9,43.1,0.8,2.5,30.4,8.5,10,85.7,6,3.4,1.1,0.1,3,10,0,19.95
17,Kevin GarnettMIN,2004-2005,PF,82,38.1,22.2,8.3,16.6,50.2,0.1,0.3,24,5.4,6.7,81.1,13.5,5.7,1.5,1.4,2.7,69,1,28.29
18,Larry HughesWSH,2004-2005,SG,61,38.7,22,7.7,17.8,43,1,3.4,28.2,5.8,7.4,77.7,6.3,4.7,2.9,0.3,2.5,7,1,21.63
19,Stephon MarburyNY,2004-2005,PG,82,40,21.7,7.4,16,46.2,1.4,4,35.4,5.6,6.7,83.4,3,8.1,1.5,0.1,2.8,24,0,21.97
20,Jason RichardsonGS,2004-2005,SG,72,37.8,21.7,8.5,19,44.6,1.7,5.1,33.8,3,4.3,69.3,5.9,3.9,1.5,0.4,2.3,9,0,19
21,Paul PierceBOS,2004-2005,SF,82,36.1,21.6,6.8,14.9,45.5,1.3,3.6,37,6.7,8.1,82.2,6.6,4.2,1.6,0.5,2.8,17,2,21.83
22,Steve FrancisORL,2004-2005,PG,78,38.2,21.3,7.2,17.1,42.3,0.5,1.6,29.9,6.4,7.8,82.3,5.8,7,1.4,0.4,4.1,21,0,18.96
23,Carmelo AnthonyDEN,2004-2005,PF,75,34.8,20.8,7.1,16.4,43.1,0.6,2.1,26.6,6.1,7.6,79.6,5.7,2.6,0.9,0.4,3,4,0,16.77
24,Rashard LewisSEA,2004-2005,PF,71,38,20.5,7.5,16.2,46.2,2.4,6.1,40,3.1,4,77.7,5.5,1.3,1.1,0.9,1.7,7,0,19.49
25,Tim DuncanSA,2004-2005,C,66,33.4,20.3,7.8,15.8,49.6,0,0.1,33.3,4.6,6.9,67,11.1,2.7,0.7,2.6,1.9,44,0,27.12
26,Peja StojakovicSAC,2004-2005,SF,66,38.4,20.1,6.8,15.4,44.4,2.6,6.6,40.2,3.8,4.2,92,4.3,2.1,1.2,0.2,1.5,1,0,17.31
27,Elton BrandLAC,2004-2005,PF,81,37,20,7.8,15.4,50.3,0,0,0,4.5,6,75.2,9.5,2.6,0.8,2.1,2.3,41,0,22.51
28,Grant HillORL,2004-2005,SF,67,34.9,19.7,7.7,15.1,50.9,0,0.2,23.1,4.2,5.1,82.1,4.7,3.3,1.4,0.4,2.4,2,0,20.1
29,Mike BibbySAC,2004-2005,PG,80,38.6,19.6,7,15.8,44.3,1.6,4.6,36,4,5.2,77.5,4.2,6.8,1.6,0.4,2.5,14,1,19.23
30,Antawn JamisonWSH,2004-2005,PF,68,38.3,19.6,7.6,17.5,43.7,1,3.1,34.1,3.3,4.4,76,7.6,2.3,0.8,0.2,1.7,24,0,16.91
31,Chris WebberSAC/PHI,2004-2005,C,67,35.4,19.5,8.3,19.1,43.3,0.2,0.7,34.1,2.7,3.4,79.4,9.1,4.7,1.4,0.8,2.7,31,4,18.67
32,Shawn MarionPHX,2004-2005,SG,81,38.8,19.4,7.6,15.9,47.6,1.4,4.2,33.4,2.8,3.4,83.3,11.3,1.9,2,1.5,1.5,53,0,21.71
33,Baron DavisNO/GS,2004-2005,PG,46,34.4,19.2,6.3,16.3,38.7,2.6,7.7,33.3,4,5.3,76.1,3.8,7.9,1.8,0.3,2.8,12,1,20.82
34,Antoine WalkerATL/BOS,2004-2005,PF,77,38.4,19.1,7.5,17.9,42.2,1.4,4.4,32.3,2.6,4.8,53.9,9,3.4,1.2,0.8,3.3,31,0,15.5
35,Zach RandolphPOR,2004-2005,F,46,34.8,18.9,7.2,16.1,44.8,0,0.1,0,4.5,5.5,81.5,9.6,1.9,0.7,0.4,2.4,22,0,18.69
36,Richard HamiltonDET,2004-2005,SG,76,38.5,18.7,6.7,15.3,44,0.5,1.6,30.5,4.8,5.6,85.8,3.9,4.9,1,0.2,2.9,4,0,16.01
37,Stephen JacksonIND,2004-2005,SF,51,35.4,18.7,6.5,16.1,40.3,2,5.6,36,3.7,4.5,83,4.9,2.3,1.3,0.3,2.4,2,0,15.97
38,Jalen RoseTOR,2004-2005,SG,81,33.5,18.5,6.5,14.3,45.5,1.3,3.4,39.4,4.1,4.8,85.4,3.4,2.6,0.8,0.1,2.2,1,0,16.62
39,Yao MingHOU,2004-2005,C,80,30.6,18.3,6.7,12.2,55.2,0,0,0,4.9,6.2,78.3,8.4,0.8,0.4,2,2.5,24,0,23.25
40,Carlos BoozerUTAH,2004-2005,PF,51,34.7,17.8,7.1,13.6,52.1,0,0,0,3.7,5.3,69.8,9,2.8,0.8,0.5,2.7,22,0,19.26
41,Pau GasolMEM,2004-2005,PF,56,32,17.8,6.4,12.4,51.4,0,0.1,16.7,5,6.6,76.8,7.3,2.4,0.7,1.7,2.4,14,0,22.55
42,Jamal CrawfordNY,2004-2005,G,70,38.4,17.7,6.2,15.7,39.8,2.6,7.3,36.1,2.6,3.1,84.3,2.9,4.3,1.3,0.3,2.1,1,0,15.21
43,Al HarringtonATL,2004-2005,PF,66,38.6,17.5,6.9,14.9,45.9,0.2,1.1,21.6,3.6,5.3,67.2,7,3.2,1.3,0.2,3.1,12,0,14.42
44,Desmond MasonMIL,2004-2005,SF,80,36.2,17.2,6,13.5,44.3,0,0.1,12.5,5.3,6.6,80.2,3.9,2.7,0.7,0.3,2.1,3,0,14.81
45,Cuttino MobleySAC/ORL,2004-2005,SG,66,36.2,17.2,6.2,14.1,43.8,2.3,5.2,43.9,2.5,3.1,82,3.5,2.8,1.1,0.5,2,2,0,15.03
46,Joe JohnsonPHX,2004-2005,G,82,39.5,17.1,6.6,14.4,46.1,2.2,4.5,47.8,1.6,2.2,75,5.1,3.5,1,0.3,1.8,3,0,15.19
47,Zydrunas IlgauskasCLE,2004-2005,C,78,33.5,16.9,5.9,12.6,46.8,0,0.1,28.6,5.2,6.4,79.9,8.6,1.3,0.7,2.1,2.4,24,0,19.59
48,Shareef Abdur-RahimPOR,2004-2005,PF,54,34.6,16.8,6.2,12.4,50.3,0.3,0.7,38.5,4.1,4.7,86.6,7.3,2.1,0.9,0.5,2.2,16,0,18.71
49,Chris BoshTOR,2004-2005,PF,81,37.2,16.8,5.8,12.4,47.1,0,0.1,30,5.1,6.7,76,8.9,1.9,0.9,1.4,2.3,32,0,17.54
50,Tony ParkerSA,2004-2005,G,80,34.2,16.6,6.7,14,48.2,0.5,2,27.6,2.6,4,65,3.7,6.1,1.2,0.1,2.7,7,0,18.03
51,Chauncey BillupsDET,2004-2005,PG,80,35.8,16.5,5.1,11.4,44.3,2.1,4.8,42.6,4.3,4.8,89.8,3.4,5.8,1,0.1,2.3,3,0,19.06
52,Bobby SimmonsLAC,2004-2005,SF,75,37.3,16.4,6.3,13.6,46.6,0.7,1.5,43.5,3.1,3.6,84.6,5.9,2.7,1.4,0.2,1.8,10,0,16.11
53,Eddy CurryCHI,2004-2005,NA,63,28.7,16.1,6.2,11.6,53.8,0,0,0,3.6,5,72,5.4,0.6,0.3,0.9,2.6,6,0,16.37
54,Manu GinobiliSA,2004-2005,G,74,29.6,16,5,10.5,47.1,1.3,3.5,37.6,4.8,6,80.3,4.4,3.9,1.6,0.4,2.3,1,0,22.35
55,Ricky DavisBOS,2004-2005,SG,82,32.9,16,5.9,12.7,46.2,0.7,2.2,33.9,3.5,4.3,81.5,3,3,1.1,0.3,2.5,0,0,15
56,Damon StoudamirePOR,2004-2005,PG,81,34.1,15.8,5.6,14.4,39.2,2.2,6,36.9,2.2,2.5,91.5,3.8,5.7,1.1,0,2,8,2,16.67
57,Michael FinleyDAL,2004-2005,SG,64,36.8,15.7,6,14.2,42.7,1.8,4.5,40.7,1.8,2.1,83.1,4.1,2.6,0.8,0.3,0.9,1,0,14.34
58,Kirk HinrichCHI,2004-2005,SG,77,36.4,15.7,5.8,14.6,39.7,1.9,5.3,35.5,2.2,2.8,79.2,3.9,6.4,1.6,0.3,2.3,9,0,15.3
59,Brad MillerSAC,2004-2005,C,56,37.3,15.6,5.7,10.9,52.4,0.1,0.3,26.3,4.2,5.1,81.2,9.3,3.9,1.2,1.2,1.5,18,0,20.72
60,Andrei KirilenkoUTAH,2004-2005,SF,41,32.9,15.6,5,10.2,49.3,0.6,1.9,29.9,5,6.3,78.4,6.2,3.2,1.6,3.3,2.2,7,0,24.44
61,Steve NashPHX,2004-2005,PG,75,34.3,15.5,5.7,11.4,50.2,1.3,2.9,43.1,2.8,3.2,88.7,3.3,11.5,1,0.1,3.3,49,1,22.04
62,Kenyon MartinDEN,2004-2005,PF,70,32.5,15.5,6.3,13,49,0,0.2,0,2.8,4.4,64.6,7.3,2.4,1.4,1.1,2.1,20,0,17.51
63,Caron ButlerLAL,2004-2005,SF,77,35.7,15.5,5.7,12.9,44.5,0.5,1.6,30.4,3.6,4.1,86.2,5.8,1.9,1.4,0.3,1.6,10,0,15.8
64,Wally SzczerbiakMIN,2004-2005,SG,81,31.6,15.5,5.7,11.3,50.6,0.8,2.1,37.3,3.2,3.8,85.5,3.7,2.4,0.5,0.2,1.6,0,0,17.14
65,Jamaal TinsleyIND,2004-2005,PG,40,32.5,15.4,5.5,13.1,41.8,1.5,3.9,37.2,3.1,4.1,74.4,4,6.4,2,0.3,3.4,4,0,18.66
66,Troy MurphyGS,2004-2005,PF,70,33.9,15.4,5.6,13.5,41.4,0.8,2.1,39.9,3.3,4.6,73,10.8,1.4,0.8,0.5,1.5,34,0,16.86
67,Lamar OdomLAL,2004-2005,PF,64,36.3,15.2,5.7,12.1,47.3,0.6,1.8,30.8,3.2,4.7,69.5,10.2,3.7,0.7,1,2.5,33,0,17.31
68,Emeka OkaforCHA,2004-2005,C,73,35.6,15.1,6.1,13.7,44.7,0,0,0,2.9,4.7,60.9,10.9,0.9,0.8,1.7,1.7,47,0,16.39
69,Ben GordonCHI,2004-2005,SG,82,24.4,15.1,5.3,12.9,41.1,1.6,4,40.5,2.8,3.3,86.3,2.6,2,0.6,0.1,2.3,0,0,14.92
70,Quentin RichardsonPHX,2004-2005,SF,79,35.9,14.9,5.2,13.2,38.9,2.9,8,35.8,1.7,2.3,73.9,6.1,2,1.2,0.3,1.3,8,0,13.63
71,Jerry StackhouseDAL,2004-2005,SF,56,28.9,14.9,4.9,11.8,41.4,0.6,2.1,26.7,4.5,5.3,84.9,3.3,2.3,0.9,0.2,1.9,2,0,15.94
72,Reggie MillerIND,2004-2005,SG,66,31.9,14.8,4.8,10.9,43.7,1.5,4.5,32.2,3.8,4.1,93.3,2.4,2.2,0.8,0.1,1.2,0,0,16.62
73,Tayshaun PrinceDET,2004-2005,SF,82,37.1,14.7,5.7,11.7,48.7,0.6,1.7,34.1,2.7,3.3,80.7,5.3,3,0.7,0.9,1.6,3,0,16.22
74,Rasheed WallaceDET,2004-2005,PF,79,34,14.5,5.9,13.4,44,0.9,3,31.8,1.7,2.5,69.7,8.2,1.8,0.8,1.5,1.6,24,0,16.41
75,Drew GoodenCLE,2004-2005,PF,82,30.8,14.4,5.7,11.5,49.2,0.1,0.3,17.9,3.1,3.8,81,9.2,1.6,0.9,0.9,1.6,37,0,19.77
76,Jason KiddNJ,2004-2005,PG,66,36.9,14.4,5.2,13,39.8,2,5.4,36,2.2,2.9,74,7.4,8.3,1.9,0.1,2.5,26,8,19.56
77,Rafer AlstonTOR,2004-2005,PG,80,34,14.2,5,12.2,41.4,1.7,4.9,35.7,2.4,3.2,74,3.5,6.4,1.5,0.1,2.1,10,0,16.52
78,Lee NailonNO,2004-2005,SF,68,29.7,14.2,6.1,12.8,47.8,0,0,0,2,2.4,80.6,4.4,1.6,0.5,0.2,1.6,1,0,14.54
79,Hedo TurkogluORL,2004-2005,SF,67,26.2,14,4.9,11.7,41.9,1.4,3.7,38,2.8,3.4,83.6,3.5,2.3,0.6,0.3,1.8,0,0,16.06
80,Matt HarpringUTAH,2004-2005,SF,78,33.1,14,5.4,11,48.9,0.1,0.6,20.9,3.1,4,77.8,6.2,1.8,0.9,0.2,1.7,6,0,15.59
81,Chucky AtkinsLAL,2004-2005,PG,82,35.4,13.6,4.7,11.1,42.6,2.1,5.5,38.7,2,2.5,80.3,2.4,4.4,0.9,0,1.8,2,0,13.44
82,Andre MillerDEN,2004-2005,PG,82,34.8,13.6,5.2,10.9,47.7,0.1,0.5,15.4,3.1,3.7,83.8,4.1,6.9,1.5,0.1,2.7,13,0,16.59
83,Sam CassellMIN,2004-2005,PG,59,25.8,13.5,5.4,11.6,46.4,0.5,1.7,26.2,2.3,2.6,86.5,2.7,5.1,0.6,0.2,1.8,5,0,18.68
84,Ndudi EbiMIN,2004-2005,SF,2,27,13.5,5.5,10.5,52.4,0,0.5,0,2.5,4.5,55.6,8,0.5,0.5,0.5,1.5,0,0,17.82
85,Mike MillerMEM,2004-2005,SG,76,30,13.4,5.1,10.1,50.5,1.8,4.3,43.3,1.4,2,72,3.9,2.9,0.7,0.3,1.7,0,0,16.76
86,Mike DunleavyGS,2004-2005,SG,79,32.5,13.4,5.2,11.5,45.1,1.4,3.5,38.8,1.7,2.2,77.9,5.5,2.6,1,0.3,1.7,4,0,14.54
87,Primoz BrezecCHA,2004-2005,C,72,31.6,13,5.4,10.5,51.2,0,0,0,2.3,3.1,74.5,7.4,1.2,0.5,0.8,1.5,15,0,16.19
88,Mehmet OkurUTAH,2004-2005,C,82,28.1,12.9,4.3,9.2,46.8,0.2,0.8,27,4,4.7,85,7.5,2,0.4,0.8,1.7,22,0,18.99
89,Darius MilesPOR,2004-2005,SF,63,27,12.8,5.3,11.1,48.2,0.1,0.4,34.8,2,3.4,60,4.7,2,1.2,1.2,2.5,2,0,15.55
90,Jeff McInnisCLE,2004-2005,PG,76,34.9,12.8,5,12,41.2,1.2,3.5,34.5,1.7,2.1,81.3,2.1,5.1,0.7,0,1.5,5,0,12.41
91,Latrell SprewellMIN,2004-2005,SG,80,30.6,12.8,5,12,41.4,0.9,2.6,32.7,2,2.4,83,3.2,2.2,0.7,0.3,1.6,0,0,12.14
92,Eddie JonesMIA,2004-2005,SG,80,35.5,12.7,4.4,10.3,42.8,1.8,4.8,37.2,2.2,2.7,80.6,5.1,2.7,1.1,0.5,1.2,3,0,13.62
93,Josh HowardDAL,2004-2005,SF,76,32.2,12.6,5,10.4,47.5,0.4,1.5,29.6,2.2,3.1,73.3,6.4,1.4,1.5,0.6,1.6,12,0,15.8
94,Morris PetersonTOR,2004-2005,SG,82,30.6,12.5,4.3,10.3,42,1.6,4.1,38.5,2.3,2.8,83.2,4.1,2.1,1.1,0.2,1.1,3,0,14.47
95,Dan DickauNO/DAL,2004-2005,PG,71,29.4,12.5,4.3,10.6,40.5,1.2,3.5,34.7,2.7,3.2,83.3,2.5,4.9,1.1,0.1,2,5,0,14.93
96,Kenny ThomasSAC/PHI,2004-2005,PF,73,29.7,12.4,5,10.7,47,0,0.1,20,2.4,3.1,76.2,7.3,2.1,0.9,0.2,1.8,15,0,15.25
97,Jason TerryDAL,2004-2005,G,80,30,12.4,4.7,9.3,50.1,1.3,3.1,42,1.8,2.2,84.4,2.4,5.4,1.4,0.2,1.8,6,0,18.42
98,Earl BoykinsDEN,2004-2005,PG,82,26.4,12.4,4.1,10,41.3,0.7,2,33.7,3.4,3.7,92.1,1.7,4.5,1,0.1,1.5,6,0,17.17
99,Raja BellUTAH,2004-2005,SG,63,28.4,12.3,4.8,10.6,45.4,0.9,2.1,40.3,1.8,2.4,74.7,3.2,1.4,0.7,0.1,1.3,1,0,12.25
100,Bobby JacksonSAC,2004-2005,PG,25,21.4,12,4.4,10.2,42.7,1.3,3.8,34.4,2,2.3,86.2,3.4,2.4,0.6,0.1,1.1,0,0,18.04
101,Tim ThomasNY,2004-2005,PF,71,27.3,12,4.4,10.1,43.9,1.2,2.9,40.9,1.9,2.4,78.6,3.3,1.5,0.6,0.2,1.6,0,0,12.32
102,Dwight HowardORL,2004-2005,C,82,32.6,12,4.3,8.3,52,0,0,0,3.4,5,67.1,10,0.9,0.9,1.7,2,32,0,17.27
103,Marc JacksonPHI,2004-2005,PF,81,24.4,12,4.2,9,46.5,0,0,0,3.6,4.3,82.8,5,1,0.4,0.2,1.6,4,0,15.98
104,Tony DelkATL,2004-2005,PG,56,23.9,11.9,4.4,10.6,41.6,1.3,3.6,35.6,1.8,2.4,75.7,2.3,1.9,0.8,0.1,1,0,0,15.16
105,Derek FisherGS,2004-2005,PG,74,30,11.9,4,10.2,39.3,1.5,3.9,37.1,2.4,2.7,86.2,2.9,4.1,1,0.1,1.7,0,0,13.42
106,Allan HoustonNY,2004-2005,SG,20,26.6,11.9,4.3,10.3,41.5,1.6,4,38.7,1.8,2.2,83.7,1.2,2.1,0.4,0.1,1.1,0,0,12.57
106,David WesleyNO/HOU,2004-2005,SG,80,34.7,11.9,4.2,10.5,39.8,1.5,3.9,37.5,2,2.4,85.7,2.9,3.3,1.2,0.1,1.4,1,0,11.84
108,Mike JamesMIL/HOU,2004-2005,PG,74,25.1,11.8,4.5,10.1,44.1,1.4,3.5,38.6,1.5,2,75.2,2.8,3.6,0.9,0.1,1.4,1,0,16.6
109,Vladimir RadmanovicSEA,2004-2005,SF,63,29.5,11.8,4.2,10.3,40.9,2,5.2,38.9,1.3,1.6,78.6,4.6,1.4,0.9,0.5,1.3,3,0,13.73
110,Jamaal MagloireNO,2004-2005,C,23,30.6,11.7,4.3,9.9,43.2,0,0,0,3.2,5.3,60.2,8.9,1.3,0.3,1,2.6,8,0,12.91
111,Luol DengCHI,2004-2005,F,61,27.3,11.7,4.6,10.6,43.4,0.5,1.9,26.5,2,2.7,74.1,5.3,2.2,0.8,0.4,1.9,3,0,14.2
112,Damon JonesMIA,2004-2005,PG,82,31.4,11.6,4,8.9,45.6,2.7,6.4,43.2,0.8,1,79.1,2.8,4.3,0.5,0.1,1.2,0,0,15.55
113,Ruben PattersonPOR,2004-2005,PF,70,28,11.6,4.6,8.6,53.1,0,0.4,8,2.4,4,59.9,3.9,2,1.5,0.3,2,0,0,15.83
114,Donyell MarshallTOR,2004-2005,PF,65,25.3,11.5,4,9.1,44.3,2.3,5.6,41.6,1.1,1.4,79.1,6.6,1.2,0.9,0.7,0.6,13,0,19.91
115,Kyle KorverPHI,2004-2005,G,82,32.5,11.5,3.9,9.3,41.8,2.8,6.8,40.5,1,1.2,85.4,4.6,2.2,1.3,0.4,1.3,4,0,12.87
116,Speedy ClaxtonNO/GS,2004-2005,PG,62,30.1,11.5,4.1,9.9,42.1,0.2,1,18,3,4.1,73.6,3,6,1.8,0.1,1.9,8,0,15.89
117,Kurt ThomasNY,2004-2005,PF,80,35.7,11.5,5.3,11.3,47.1,0,0.1,50,0.8,1.1,78.6,10.4,2,0.9,1,1.2,32,0,14.19
118,Gary PaytonATL/BOS,2004-2005,PG,77,33,11.3,4.4,9.4,46.8,0.5,1.7,32.6,2,2.6,76.1,3.1,6.1,1.1,0.2,1.9,7,0,15.17
119,Tyronn LueATL/HOU,2004-2005,PG,70,28.7,11.2,4.2,9.3,45.1,0.8,2.2,35.5,2,2.4,86.1,2.1,4.6,0.5,0,1.5,4,0,14.18
120,Antonio DanielsSEA,2004-2005,PG,75,27,11.2,3.6,8.3,43.8,0.7,2.2,29.7,3.3,4.1,81.6,2.3,4.1,0.7,0,1,1,0,18.08
121,Keith Van HornMIL/DAL,2004-2005,PF,62,24.2,11.2,4.1,9.1,45.6,0.9,2.3,38,2.1,2.5,81.5,4.7,1.2,0.6,0.3,1.3,5,0,15.73
122,Gerald WallaceCHA,2004-2005,SF,70,30.7,11.1,4.1,9.1,44.9,0.2,0.9,27.4,2.7,4.1,66.1,5.5,2,1.7,1.3,2.3,7,0,14.12
123,Nick Van ExelPOR,2004-2005,PG,53,30.5,11.1,4,10.6,38.1,1.9,4.8,38.9,1.1,1.4,78.4,3,4.3,0.8,0,1.7,1,0,12.51
124,Raef LaFrentzBOS,2004-2005,C,80,27.5,11.1,4.3,8.6,49.6,1,2.8,36.4,1.5,1.9,81.1,6.9,1.2,0.5,1.2,0.9,11,0,17.33
125,Joe SmithMIL,2004-2005,PF,74,30.6,11,4.3,8.4,51.4,0,0,0,2.4,3.1,76.8,7.3,0.9,0.6,0.5,1.1,14,0,15.03
126,Udonis HaslemMIA,2004-2005,PF,80,33.4,10.9,4.3,8,54,0,0.1,0,2.2,2.8,79.1,9.1,1.4,0.8,0.5,1.4,23,0,15.53
127,P.J. BrownNO,2004-2005,PF,82,34.4,10.8,4.1,9.2,44.6,0,0,0,2.6,3,86.4,9,2.2,0.9,0.6,1.2,28,0,15.53
128,Fred JonesIND,2004-2005,SG,77,29.5,10.6,3.6,8.4,42.5,1.1,3,38,2.3,2.7,85,3.1,2.5,0.8,0.4,1.5,1,0,13.34
129,Jim JacksonNO/HOU/PHX,2004-2005,SF,64,31,10.5,3.9,9.1,42.6,1.9,4.6,41.4,0.8,0.9,93.1,4.2,2.9,0.5,0.1,1.8,1,0,10.95
130,Bonzi WellsMEM,2004-2005,SG,69,21.6,10.4,3.9,8.9,44.1,0.5,1.5,34.6,2,2.7,75,3.3,1.2,1.2,0.4,1.3,1,0,15.98
131,Marcus CambyDEN,2004-2005,C,66,30.5,10.3,4.2,9.1,46.5,0,0.1,0,1.9,2.6,72.3,10,2.3,0.9,3,1.6,23,0,18.05
132,Corliss WilliamsonSAC/PHI,2004-2005,PF,72,21.2,10.3,3.8,8.1,46.7,0,0,0,2.7,3.4,79.9,3.6,1.1,0.5,0.2,1.2,2,0,14.7
133,JR SmithNO,2004-2005,G,76,24.5,10.3,3.9,9.8,39.4,1.1,3.7,28.8,1.5,2.1,68.9,2,1.9,0.7,0.1,1.4,0,0,10.93
134,Bob SuraHOU,2004-2005,PG,61,31.5,10.3,3.5,8.3,42.7,0.9,2.5,35.5,2.3,3.1,75,5.5,5.2,1.1,0.1,2.4,8,0,14.47
135,Jarvis HayesWSH,2004-2005,SF,54,28.9,10.2,3.8,9.8,38.9,0.8,2.3,34.1,1.8,2.2,83.9,4.2,1.7,0.9,0.2,1.1,0,0,11.11
136,Mo WilliamsMIL,2004-2005,PG,80,28.2,10.2,4,9.2,43.8,0.4,1.2,32.3,1.7,2,85,3.1,6.1,0.9,0.1,2.5,8,0,14.1
137,Jason WilliamsMEM,2004-2005,PG,71,27.5,10.1,3.7,9.1,41.3,1.5,4.6,32.4,1.1,1.4,79.2,1.7,5.6,1.1,0.1,1.8,1,0,15.47
138,Brevin KnightCHA,2004-2005,PG,66,29.5,10.1,3.8,8.9,42.2,0,0.3,15,2.5,3,85.2,2.6,9,2,0.1,2.2,16,0,18.1
139,Josh ChildressATL,2004-2005,F,80,29.7,10.1,3.8,8,47,0.2,0.7,23.2,2.4,2.9,82.3,6,1.9,0.9,0.4,1.3,12,0,15.22
140,Stromile SwiftMEM,2004-2005,PF,60,21.3,10.1,3.7,8.1,44.9,0,0.1,0,2.8,3.7,75.8,4.6,0.7,0.7,1.5,1.5,2,0,16.76
141,Luke RidnourSEA,2004-2005,PG,82,31.4,10,3.6,9,40.5,0.8,2.2,37.6,1.9,2.2,88.3,2.5,5.9,1.1,0.3,1.8,4,0,14.63
142,Glenn RobinsonSA,2004-2005,SF,9,17.4,10,3.8,8.6,44.2,0.2,0.7,33.3,2.2,2.6,87,2.7,0.9,0.4,0.3,0.8,0,0,17.21
143,Nenad KrsticNJ,2004-2005,C,75,26.2,10,3.7,7.6,49.3,0,0,0,2.5,3.4,72.5,5.3,1,0.4,0.8,1.5,9,0,13.45
144,Shane BattierMEM,2004-2005,SF,80,31.5,9.9,3.4,7.7,44.2,0.9,2.2,39.5,2.3,2.9,78.9,5.2,1.6,1.1,1,0.9,4,0,14.82
145,Marko JaricLAC,2004-2005,PG,50,33.1,9.9,3.8,9.1,41.4,1.1,3,37.1,1.2,1.6,72,3.2,6.1,1.7,0.3,2,6,0,13.94
146,Chris MihmLAL,2004-2005,C,75,24.9,9.8,3.7,7.4,50.7,0,0,0,2.3,3.4,67.8,6.7,0.7,0.2,1.4,1.5,18,0,15.79
147,Ben WallaceDET,2004-2005,PF,74,36.1,9.7,4,8.8,45.3,0,0.1,11.1,1.8,4.1,42.8,12.2,1.7,1.4,2.4,1.1,29,0,17.49
148,Voshon LenardDEN,2004-2005,SG,3,18,9.7,3.3,8.7,38.5,1.3,4,33.3,1.7,2.7,62.5,2,2,0.3,0,0.7,0,0,15.11
149,Josh SmithATL,2004-2005,PF,74,27.7,9.7,3.7,8.1,45.5,0.1,0.3,17.4,2.2,3.2,68.8,6.2,1.7,0.8,1.9,1.8,10,0,15.46
150,Keith BogansCHA,2004-2005,SG,74,24.2,9.6,3.5,9.3,38.1,0.8,2.3,32.9,1.8,2.5,72.7,3.1,1.8,0.9,0.1,1.6,0,0,10.41
